Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
42.4;0.9063817;15.328;0.011;0.001;0.001;0;0;
42.6;0.9092191;15.328;0.011;0.001;0.001;0;0;
42.8;0.9106316;15.336;0.010;0.001;0.001;0;0;
43.0;0.9111596;15.332;0.010;0.001;0.001;0;0;
43.2;0.9118055;15.328;0.010;0.001;0.001;0;0;
43.4;0.9128489;15.326;0.010;0.001;0.001;0;0;
43.6;0.9159912;15.328;0.010;0.001;0.001;0;0;
43.8;0.9204648;15.330;0.010;0.001;0.001;0;0;
44.0;0.9229136;15.323;0.010;0.001;0.001;0;0;
44.2;0.9241737;15.323;0.010;0.001;0.001;0;0;
44.4;0.9250481;15.328;0.010;0.001;0.001;0;0;
44.6;0.9253697;15.326;0.010;0.001;0.001;0;0;
44.8;0.925655;15.328;0.010;0.001;0.001;0;0;
45.0;0.9266533;15.330;0.010;0.001;0.001;0;0;
45.2;0.9278691;15.330;0.010;0.001;0.001;0;0;
45.4;0.9297348;15.334;0.010;0.001;0.001;0;0;
45.6;0.9310953;15.328;0.010;0.001;0.001;0;0;
45.8;0.9323183;15.328;0.010;0.001;0.001;0;0;
46.0;0.9328927;15.328;0.010;0.001;0.001;0;0;
46.2;0.9335901;15.326;0.010;0.001;0.001;0;0;
46.4;0.9356059;15.326;0.010;0.001;0.001;0;0;
46.6;0.9400132;15.328;0.010;0.001;0.001;0;0;
46.8;0.9454398;15.328;0.010;0.001;0.001;0;0;
47.0;0.9468464;15.328;0.010;0.001;0.001;0;0;
47.2;0.9472308;15.326;0.010;0.001;0.001;0;0;
47.4;0.9476168;15.328;0.010;0.001;0.001;0;0;
47.6;0.9484434;15.326;0.010;0.001;0.001;0;0;
47.8;0.9497717;15.328;0.010;0.001;0.001;0;0;
48.0;0.9520832;15.323;0.010;0.001;0.001;0;0;
48.2;0.9550948;15.334;0.010;0.001;0.001;0;0;
48.4;0.9568334;15.330;0.010;0.001;0.001;0;0;
48.6;0.9574968;15.328;0.010;0.001;0.001;0;0;
48.8;0.9578103;15.326;0.010;0.001;0.001;0;0;
49.0;0.9585025;15.332;0.010;0.001;0.001;0;0;
49.2;0.9602585;15.328;0.010;0.001;0.001;0;0;
49.4;0.9633894;15.328;0.010;0.001;0.001;0;0;
49.6;0.9668319;15.323;0.010;0.001;0.001;0;0;
49.8;0.9704104;15.328;0.010;0.001;0.001;0;0;
50.0;0.9716211;15.326;0.010;0.001;0.001;0;0;
50.2;0.9723127;15.323;0.010;0.001;0.001;0;0;
50.4;0.9733571;15.330;0.010;0.001;0.001;0;0;
50.6;0.9748173;15.321;0.010;0.001;0.001;0;0;
50.8;0.9765313;15.326;0.010;0.001;0.001;0;0;
51.0;0.9789066;15.323;0.010;0.001;0.001;0;0;
51.2;0.9812163;15.330;0.010;0.001;0.001;0;0;
51.4;0.9825631;15.323;0.010;0.001;0.001;0;0;
51.6;0.9831597;15.328;0.010;0.001;0.001;0;0;
51.8;0.9830582;15.326;0.010;0.001;0.001;0;0;
52.0;0.9833323;15.326;0.010;0.001;0.001;0;0;
52.2;0.9846487;15.326;0.010;0.001;0.001;0;0;
52.4;0.9882546;15.326;0.010;0.001;0.001;0;0;
52.6;0.9918181;15.332;0.010;0.001;0.001;0;0;
52.8;0.9931886;15.328;0.010;0.001;0.001;0;0;
53.0;0.9941708;15.328;0.010;0.001;0.001;0;0;
53.2;0.9950722;15.330;0.010;0.001;0.001;0;0;
53.4;0.9957213;15.323;0.010;0.001;0.001;0;0;
53.6;0.9968151;15.326;0.010;0.001;0.001;0;0;
53.8;1.000103;15.323;0.009;0.001;0.001;0;0;
54.0;1.0037;15.326;0.009;0.001;0.001;0;0;
54.2;1.004455;15.323;0.009;0.001;0.001;0;0;
54.4;1.004412;15.323;0.009;0.001;0.001;0;0;
54.6;1.004537;15.328;0.009;0.001;0.001;0;0;
54.8;1.005797;15.323;0.009;0.001;0.001;0;0;
55.0;1.007229;15.326;0.009;0.001;0.001;0;0;
55.2;1.010486;15.330;0.009;0.001;0.001;0;0;
55.4;1.014804;15.323;0.009;0.001;0.001;0;0;
55.6;1.01741;15.330;0.009;0.001;0.001;0;0;
55.8;1.018324;15.326;0.009;0.001;0.001;0;0;
56.0;1.018977;15.330;0.009;0.001;0.001;0;0;
56.2;1.019476;15.326;0.009;0.001;0.001;0;0;
