[Header]
Recipe;HDI
Name;HDI
Description;- serial setting for Hyundai
Date Time;26.03.2026 07:10:42
Position - Min [mm]/Max [mm]/Step Back [mm];4.0;8.0;3.0
Stabilization [s];40.0
Pressure - Init [Bar]/Dev [Bar];4.0;0.005
SDM Current - Hold [mA]/Pull [mA];3000;12000
SDM PullIn Time [us];1400
SDM [rpm];900
SDM Opening Time [ms];10
SDM Click Time [ms];6000
Power Supply - Voltage [V]/Current [A];24.0;2.0
Aeff - Target [mm2]/Offset [mm2]/Min [mm2]/Max [mm2]/Offset Max [mm2];11.700;0.000;11.466;11.934;0.800
Aeff from Meas [active];1
Error - Status/Code/Source;0;0;

[Results]
Pressure Atm [bar];1.0109
Temperature [C];24.0171
Temperature Gas [C];23.9650
Aeff Pre-Adj1 [mm2];12.3033
Aeff Pre-Adj2 [mm2];12.0539
Aeff Pre-Adj Diff [mm2];0.2494
Aeff Calc Final [mm2];11.7611
Aeff Meas Final [mm2];11.7263

[Measurement]
Time;Aeff Target;Aeff Calc Actual;Aeff Meas Actual;Aeff Target Step;Force;Position;Pressure S1;Pressure S2;Pressure S3;Pressure S4;Flow Calc;Flow Meas
86.72;11.700;12.317;12.295;11.700;164.408;5.718;3.154;3.000;2.017;0.353;8.748;8.733
86.74;11.700;12.320;12.297;11.700;164.408;5.718;3.154;3.001;2.017;0.353;8.749;8.733
86.76;11.700;12.319;12.295;11.700;164.408;5.718;3.154;3.001;2.017;0.353;8.750;8.733
86.78;11.700;12.313;12.292;11.700;164.408;5.718;3.154;3.001;2.018;0.353;8.748;8.733
86.80;11.700;12.310;12.291;11.700;164.408;5.718;3.154;3.001;2.018;0.353;8.747;8.733
86.82;11.700;12.310;12.291;11.700;164.330;5.731;3.154;3.000;2.018;0.353;8.746;8.733
86.84;11.700;12.309;12.291;11.700;164.330;5.731;3.154;3.000;2.018;0.353;8.746;8.733
86.86;11.700;12.309;12.291;11.700;164.330;5.731;3.154;3.000;2.018;0.353;8.746;8.733
86.88;11.700;12.307;12.289;11.700;164.330;5.731;3.154;3.001;2.019;0.353;8.746;8.733
86.90;11.700;12.309;12.290;11.700;164.330;5.731;3.154;3.001;2.019;0.353;8.746;8.733
86.92;11.700;12.309;12.290;11.700;164.330;5.731;3.154;3.001;2.019;0.353;8.747;8.733
86.94;11.700;12.313;12.292;11.700;164.330;5.731;3.154;3.001;2.018;0.353;8.747;8.733
86.96;11.700;12.314;12.293;11.700;164.330;5.731;3.154;3.001;2.018;0.353;8.748;8.733
86.98;11.700;12.311;12.291;11.700;164.330;5.731;3.154;3.001;2.018;0.353;8.747;8.733
87.00;11.700;12.299;12.284;11.700;164.260;5.744;3.154;3.001;2.020;0.353;8.744;8.733
87.02;11.700;12.296;12.282;11.700;164.260;5.744;3.154;3.001;2.021;0.353;8.743;8.733
87.04;11.700;12.297;12.283;11.700;164.260;5.744;3.154;3.000;2.020;0.353;8.743;8.733
87.06;11.700;12.306;12.288;11.700;164.260;5.744;3.154;3.000;2.019;0.353;8.745;8.733
87.08;11.700;12.307;12.290;11.700;164.260;5.744;3.153;3.000;2.019;0.353;8.745;8.733
87.10;11.700;12.316;12.295;11.700;164.260;5.744;3.153;3.000;2.017;0.353;8.748;8.733
87.12;11.700;12.316;12.295;11.700;164.195;5.757;3.154;3.000;2.017;0.353;8.748;8.733
87.14;11.700;12.320;12.297;11.700;164.195;5.757;3.154;3.000;2.017;0.353;8.749;8.733
87.16;11.700;12.312;12.293;11.700;164.195;5.757;3.154;3.000;2.018;0.353;8.747;8.733
87.18;11.700;12.313;12.293;11.700;164.195;5.757;3.154;3.000;2.018;0.353;8.747;8.733
87.20;11.700;12.310;12.292;11.700;164.195;5.757;3.154;3.000;2.018;0.353;8.746;8.733
87.22;11.700;12.305;12.288;11.700;164.195;5.757;3.153;3.000;2.019;0.353;8.745;8.733
87.24;11.700;12.309;12.291;11.700;164.195;5.757;3.153;3.000;2.018;0.353;8.746;8.733
87.26;11.700;12.302;12.287;11.700;164.195;5.757;3.153;3.000;2.019;0.353;8.744;8.733
87.28;11.700;12.304;12.288;11.700;164.195;5.757;3.153;3.000;2.019;0.353;8.744;8.733
87.30;11.700;12.306;12.290;11.700;164.023;5.771;3.153;3.000;2.019;0.353;8.744;8.733
87.32;11.700;12.306;12.290;11.700;164.023;5.771;3.153;3.000;2.019;0.353;8.744;8.733
87.34;11.700;12.306;12.290;11.700;164.023;5.771;3.153;3.000;2.019;0.353;8.744;8.733
87.36;11.700;12.306;12.290;11.700;164.023;5.771;3.153;3.000;2.019;0.353;8.744;8.733
87.38;11.700;12.311;12.293;11.700;164.023;5.771;3.153;3.000;2.018;0.353;8.745;8.733
87.40;11.700;12.311;12.293;11.700;164.023;5.771;3.153;3.000;2.018;0.353;8.745;8.733
87.42;11.700;12.313;12.293;11.700;164.023;5.771;3.153;3.000;2.018;0.353;8.746;8.733
87.44;11.700;12.315;12.294;11.700;164.023;5.771;3.153;3.000;2.018;0.353;8.747;8.733
87.46;11.700;12.309;12.291;11.700;163.842;5.784;3.153;3.000;2.018;0.353;8.746;8.733
87.48;11.700;12.309;12.291;11.700;163.842;5.784;3.153;3.000;2.018;0.353;8.745;8.733
87.50;11.700;12.311;12.293;11.700;163.842;5.784;3.153;3.000;2.018;0.353;8.745;8.733
87.52;11.700;12.311;12.293;11.700;163.842;5.784;3.153;3.000;2.018;0.353;8.745;8.733
87.54;11.700;12.314;12.295;11.700;163.842;5.784;3.153;3.000;2.017;0.353;8.746;8.733
87.56;11.700;12.310;12.293;11.700;163.842;5.784;3.153;3.000;2.018;0.353;8.745;8.733
87.58;11.700;12.306;12.290;11.700;163.842;5.784;3.153;3.000;2.018;0.354;8.743;8.733
87.60;11.700;12.306;12.292;11.700;163.873;5.797;3.153;3.000;2.018;0.354;8.743;8.733
87.62;11.700;12.303;12.290;11.700;163.873;5.797;3.152;2.999;2.019;0.353;8.742;8.733
87.64;11.700;12.313;12.296;11.700;163.873;5.797;3.152;2.999;2.017;0.353;8.745;8.733
87.66;11.700;12.315;12.298;11.700;163.873;5.797;3.152;2.999;2.017;0.353;8.745;8.733
87.68;11.700;12.313;12.297;11.700;163.873;5.797;3.152;2.999;2.017;0.352;8.744;8.733
87.70;11.700;12.317;12.299;11.700;163.873;5.797;3.152;2.999;2.016;0.352;8.746;8.733
87.72;11.700;12.308;12.294;11.700;163.873;5.797;3.152;2.999;2.018;0.353;8.743;8.733
87.74;11.700;12.309;12.294;11.700;163.918;5.811;3.153;2.999;2.017;0.353;8.743;8.733
87.76;11.700;12.305;12.292;11.700;163.918;5.811;3.152;2.999;2.018;0.353;8.742;8.733
87.78;11.700;12.301;12.289;11.700;163.918;5.811;3.152;2.999;2.019;0.353;8.741;8.733
87.80;11.700;12.302;12.290;11.700;163.918;5.811;3.152;2.999;2.019;0.353;8.741;8.733
87.82;11.700;12.298;12.288;11.700;163.918;5.811;3.152;2.999;2.019;0.353;8.740;8.733
87.84;11.700;12.304;12.292;11.700;163.918;5.811;3.152;2.999;2.018;0.353;8.741;8.733
87.86;11.700;12.307;12.294;11.700;163.918;5.811;3.152;2.999;2.018;0.353;8.742;8.733
87.88;11.700;12.311;12.297;11.700;163.918;5.811;3.152;2.999;2.017;0.353;8.743;8.733
87.90;11.700;12.303;12.290;11.700;163.971;5.824;3.152;2.999;2.018;0.353;8.740;8.731
87.92;11.700;12.299;12.288;11.700;163.971;5.824;3.152;2.999;2.018;0.353;8.739;8.731
87.94;11.700;12.301;12.289;11.700;163.971;5.824;3.152;2.999;2.018;0.353;8.740;8.731
87.96;11.700;12.311;12.294;11.700;163.971;5.824;3.152;2.999;2.017;0.353;8.743;8.731
87.98;11.700;12.309;12.293;11.700;163.971;5.824;3.152;2.999;2.017;0.353;8.743;8.731
88.00;11.700;12.310;12.293;11.700;163.971;5.824;3.152;2.999;2.017;0.353;8.743;8.731
88.02;11.700;12.313;12.293;11.700;164.023;5.838;3.152;2.999;2.017;0.352;8.744;8.730
88.04;11.700;12.313;12.294;11.700;164.023;5.838;3.152;2.999;2.017;0.352;8.743;8.729
88.06;11.700;12.316;12.294;11.700;164.023;5.838;3.151;2.999;2.016;0.352;8.744;8.729
88.08;11.700;12.311;12.292;11.700;164.023;5.838;3.151;2.999;2.017;0.352;8.742;8.729
88.10;11.700;12.305;12.288;11.700;164.023;5.838;3.151;2.999;2.018;0.353;8.741;8.729
88.12;11.700;12.304;12.288;11.700;164.023;5.838;3.151;2.999;2.018;0.353;8.741;8.729
88.14;11.700;12.303;12.287;11.700;164.023;5.838;3.151;2.999;2.018;0.353;8.740;8.729
88.16;11.700;12.310;12.290;11.700;164.023;5.838;3.151;2.999;2.017;0.353;8.743;8.729
88.18;11.700;12.305;12.288;11.700;163.862;5.852;3.151;2.999;2.018;0.353;8.741;8.729
88.20;11.700;12.306;12.289;11.700;163.862;5.852;3.151;2.999;2.018;0.353;8.741;8.729
88.22;11.700;12.305;12.288;11.700;163.862;5.852;3.151;2.998;2.018;0.353;8.740;8.729
88.24;11.700;12.309;12.292;11.700;163.862;5.852;3.151;2.998;2.017;0.353;8.741;8.729
88.26;11.700;12.308;12.291;11.700;163.862;5.852;3.151;2.998;2.017;0.353;8.741;8.729
88.28;11.700;12.307;12.291;11.700;163.862;5.852;3.151;2.998;2.017;0.353;8.740;8.729
88.30;11.700;12.304;12.289;11.700;163.862;5.852;3.151;2.998;2.017;0.353;8.740;8.729
88.32;11.700;12.307;12.290;11.700;163.687;5.866;3.151;2.998;2.017;0.353;8.741;8.729
88.34;11.700;12.312;12.293;11.700;163.687;5.866;3.151;2.998;2.016;0.353;8.742;8.729
88.36;11.700;12.311;12.293;11.700;163.687;5.866;3.151;2.998;2.017;0.352;8.742;8.729
88.38;11.700;12.309;12.292;11.700;163.687;5.866;3.151;2.998;2.017;0.352;8.741;8.729
88.40;11.700;12.307;12.291;11.700;163.687;5.866;3.151;2.998;2.017;0.352;8.740;8.729
88.42;11.700;12.308;12.292;11.700;163.687;5.866;3.151;2.998;2.017;0.352;8.740;8.729
88.44;11.700;12.307;12.291;11.700;163.687;5.866;3.151;2.998;2.017;0.353;8.740;8.729
88.46;11.700;12.310;12.293;11.700;163.687;5.866;3.151;2.998;2.016;0.352;8.741;8.729
88.48;11.700;12.314;12.295;11.700;163.560;5.879;3.151;2.998;2.016;0.352;8.742;8.729
88.50;11.700;12.308;12.291;11.700;163.560;5.879;3.151;2.998;2.017;0.352;8.741;8.729
88.52;11.700;12.307;12.290;11.700;163.560;5.879;3.150;2.998;2.017;0.352;8.741;8.729
88.54;11.700;12.312;12.293;11.700;163.560;5.879;3.150;2.998;2.017;0.352;8.742;8.729
88.56;11.700;12.302;12.288;11.700;163.560;5.879;3.150;2.998;2.018;0.353;8.739;8.729
88.58;11.700;12.303;12.290;11.700;163.560;5.879;3.150;2.998;2.017;0.352;8.739;8.729
88.60;11.700;12.304;12.291;11.700;163.560;5.879;3.150;2.998;2.017;0.352;8.738;8.729
88.62;11.700;12.301;12.290;11.700;163.560;5.879;3.150;2.997;2.017;0.352;8.737;8.729
88.64;11.700;12.299;12.288;11.700;163.437;5.892;3.150;2.997;2.018;0.352;8.737;8.729
88.66;11.700;12.300;12.289;11.700;163.437;5.892;3.150;2.997;2.018;0.352;8.737;8.729
88.68;11.700;12.301;12.290;11.700;163.437;5.892;3.150;2.997;2.017;0.352;8.737;8.729
88.70;11.700;12.300;12.290;11.700;163.437;5.892;3.150;2.997;2.017;0.353;8.736;8.729
88.72;11.700;12.302;12.291;11.700;163.437;5.892;3.150;2.997;2.017;0.353;8.737;8.729
88.74;11.700;12.305;12.294;11.700;163.437;5.892;3.150;2.997;2.016;0.353;8.737;8.729
88.76;11.700;12.299;12.291;11.700;163.437;5.892;3.150;2.996;2.017;0.353;8.734;8.729
88.78;11.700;12.296;12.288;11.700;163.437;5.892;3.150;2.996;2.017;0.352;8.734;8.728
88.80;11.700;12.298;12.288;11.700;163.428;5.905;3.150;2.996;2.017;0.352;8.734;8.727
88.82;11.700;12.299;12.287;11.700;163.428;5.905;3.149;2.996;2.017;0.352;8.735;8.726
88.84;11.700;12.302;12.288;11.700;163.428;5.905;3.149;2.996;2.017;0.352;8.735;8.726
88.86;11.700;12.303;12.288;11.700;163.428;5.905;3.149;2.997;2.017;0.352;8.736;8.725
88.88;11.700;12.308;12.290;11.700;163.428;5.905;3.149;2.997;2.016;0.352;8.738;8.725
88.90;11.700;12.311;12.291;11.700;163.428;5.905;3.149;2.997;2.015;0.352;8.739;8.725
88.92;11.700;12.312;12.292;11.700;163.424;5.917;3.149;2.997;2.015;0.352;8.739;8.725
88.94;11.700;12.312;12.292;11.700;163.424;5.917;3.149;2.997;2.015;0.352;8.739;8.725
88.96;11.700;12.312;12.292;11.700;163.424;5.917;3.149;2.997;2.015;0.352;8.739;8.725
88.98;11.700;12.299;12.286;11.700;163.424;5.917;3.149;2.996;2.017;0.352;8.734;8.725
89.00;11.700;12.301;12.287;11.700;163.424;5.917;3.148;2.996;2.017;0.352;8.735;8.725
89.02;11.700;12.298;12.286;11.700;163.424;5.917;3.148;2.996;2.017;0.353;8.733;8.725
89.04;11.700;12.298;12.287;11.700;163.424;5.917;3.148;2.996;2.017;0.353;8.733;8.725
89.06;11.700;12.297;12.287;11.700;163.424;5.917;3.149;2.996;2.017;0.353;8.732;8.725
89.08;11.700;12.287;12.281;11.700;163.492;5.930;3.149;2.995;2.018;0.353;8.729;8.725
89.10;11.700;12.286;12.281;11.700;163.492;5.930;3.149;2.995;2.018;0.353;8.728;8.725
89.12;11.700;12.289;12.282;11.700;163.492;5.930;3.148;2.995;2.018;0.353;8.729;8.725
89.14;11.700;12.303;12.292;11.700;163.492;5.930;3.148;2.995;2.015;0.352;8.733;8.725
89.16;11.700;12.305;12.293;11.700;163.492;5.930;3.148;2.995;2.015;0.352;8.733;8.725
89.18;11.700;12.307;12.295;11.700;163.492;5.930;3.148;2.995;2.015;0.352;8.733;8.725
89.20;11.700;12.304;12.293;11.700;163.565;5.943;3.147;2.995;2.015;0.352;8.732;8.725
89.22;11.700;12.310;12.297;11.700;163.565;5.943;3.147;2.995;2.014;0.352;8.734;8.725
89.24;11.700;12.310;12.296;11.700;163.565;5.943;3.147;2.995;2.014;0.352;8.735;8.725
89.26;11.700;12.307;12.294;11.700;163.565;5.943;3.147;2.995;2.015;0.353;8.734;8.724
89.28;11.700;12.304;12.292;11.700;163.565;5.943;3.147;2.995;2.015;0.353;8.733;8.724
89.30;11.700;12.299;12.288;11.700;163.565;5.943;3.147;2.995;2.016;0.353;8.730;8.723
89.32;11.700;12.296;12.287;11.700;163.556;5.956;3.146;2.994;2.016;0.353;8.728;8.722
89.34;11.700;12.297;12.288;11.700;163.556;5.956;3.146;2.994;2.015;0.353;8.728;8.722
89.36;11.700;12.302;12.291;11.700;163.556;5.956;3.146;2.994;2.015;0.352;8.729;8.722
89.38;11.700;12.306;12.293;11.700;163.556;5.956;3.146;2.994;2.014;0.352;8.731;8.721
89.40;11.700;12.309;12.293;11.700;163.556;5.956;3.146;2.994;2.014;0.352;8.732;8.721
89.42;11.700;12.307;12.292;11.700;163.556;5.956;3.146;2.994;2.014;0.352;8.731;8.721
89.44;11.700;12.303;12.290;11.700;163.556;5.956;3.146;2.994;2.014;0.352;8.730;8.721
89.46;11.700;12.301;12.289;11.700;163.556;5.956;3.146;2.994;2.015;0.352;8.729;8.721
89.48;11.700;12.294;12.286;11.700;163.540;5.969;3.146;2.993;2.015;0.352;8.727;8.721
89.50;11.700;12.287;12.282;11.700;163.540;5.969;3.146;2.993;2.016;0.352;8.724;8.721
89.52;11.700;12.291;12.284;11.700;163.540;5.969;3.146;2.993;2.016;0.352;8.725;8.721
89.54;11.700;12.295;12.287;11.700;163.540;5.969;3.146;2.993;2.015;0.352;8.727;8.721
89.56;11.700;12.298;12.288;11.700;163.540;5.969;3.145;2.993;2.015;0.352;8.728;8.721
89.58;11.700;12.307;12.294;11.700;163.540;5.969;3.145;2.993;2.013;0.352;8.730;8.721
89.60;11.700;12.302;12.291;11.700;163.540;5.969;3.145;2.993;2.014;0.352;8.728;8.721
89.62;11.700;12.296;12.289;11.700;163.540;5.969;3.145;2.993;2.015;0.352;8.726;8.721
89.64;11.700;12.296;12.289;11.700;163.529;5.982;3.145;2.993;2.015;0.352;8.726;8.721
89.66;11.700;12.296;12.290;11.700;163.529;5.982;3.145;2.993;2.015;0.352;8.726;8.721
89.68;11.700;12.302;12.293;11.700;163.529;5.982;3.145;2.993;2.014;0.352;8.727;8.721
89.70;11.700;12.302;12.293;11.700;163.529;5.982;3.145;2.993;2.014;0.352;8.727;8.720
89.72;11.700;12.298;12.289;11.700;163.529;5.982;3.145;2.992;2.014;0.352;8.726;8.719
89.74;11.700;12.292;12.284;11.700;163.529;5.982;3.144;2.992;2.015;0.352;8.724;8.717
89.76;11.700;12.287;12.281;11.700;163.521;5.996;3.144;2.992;2.015;0.352;8.721;8.717
89.78;11.700;12.287;12.282;11.700;163.521;5.996;3.144;2.992;2.015;0.352;8.720;8.717
89.80;11.700;12.282;12.280;11.700;163.521;5.996;3.144;2.991;2.016;0.352;8.718;8.717
89.82;11.700;12.285;12.282;11.700;163.521;5.996;3.144;2.991;2.015;0.352;8.719;8.717
89.84;11.700;12.296;12.288;11.700;163.521;5.996;3.144;2.991;2.014;0.352;8.723;8.717
89.86;11.700;12.302;12.291;11.700;163.521;5.996;3.144;2.992;2.013;0.352;8.725;8.717
89.88;11.700;12.308;12.294;11.700;163.521;5.996;3.144;2.992;2.012;0.352;8.726;8.717
89.90;11.700;12.305;12.292;11.700;163.521;5.996;3.144;2.992;2.013;0.352;8.726;8.717
89.92;11.700;12.289;12.283;11.700;163.453;6.010;3.143;2.992;2.015;0.352;8.721;8.717
89.94;11.700;12.279;12.278;11.700;163.453;6.010;3.143;2.991;2.016;0.352;8.717;8.717
89.96;11.700;12.271;12.275;11.700;163.453;6.010;3.143;2.991;2.017;0.352;8.714;8.717
89.98;11.700;12.276;12.278;11.700;163.453;6.010;3.143;2.991;2.016;0.352;8.715;8.717
90.00;11.700;12.278;12.280;11.700;163.453;6.010;3.143;2.991;2.016;0.352;8.716;8.717
90.02;11.700;12.287;12.284;11.700;163.453;6.010;3.143;2.991;2.014;0.352;8.719;8.717
90.04;11.700;12.300;12.292;11.700;163.453;6.010;3.143;2.991;2.013;0.352;8.723;8.717
90.06;11.700;12.304;12.293;11.700;163.372;6.024;3.143;2.991;2.012;0.352;8.724;8.717
90.08;11.700;12.305;12.294;11.700;163.372;6.024;3.143;2.991;2.012;0.352;8.725;8.717
90.10;11.700;12.299;12.291;11.700;163.372;6.024;3.143;2.991;2.013;0.352;8.723;8.717
90.12;11.700;12.297;12.290;11.700;163.372;6.024;3.143;2.991;2.013;0.352;8.722;8.717
90.14;11.700;12.293;12.288;11.700;163.372;6.024;3.143;2.991;2.014;0.352;8.720;8.717
90.16;11.700;12.287;12.286;11.700;163.372;6.024;3.143;2.990;2.014;0.352;8.718;8.717
90.18;11.700;12.290;12.286;11.700;163.372;6.024;3.142;2.990;2.014;0.352;8.718;8.716
90.20;11.700;12.288;12.284;11.700;163.170;6.037;3.142;2.990;2.014;0.352;8.718;8.715
90.22;11.700;12.290;12.284;11.700;163.170;6.037;3.142;2.990;2.014;0.352;8.718;8.714
90.24;11.700;12.292;12.284;11.700;163.170;6.037;3.142;2.990;2.013;0.352;8.719;8.713
90.26;11.700;12.296;12.286;11.700;163.170;6.037;3.142;2.990;2.013;0.352;8.720;8.713
90.28;11.700;12.301;12.290;11.700;163.170;6.037;3.142;2.990;2.012;0.352;8.721;8.713
90.30;11.700;12.302;12.290;11.700;163.170;6.037;3.142;2.990;2.012;0.352;8.721;8.713
90.32;11.700;12.293;12.285;11.700;163.170;6.037;3.142;2.990;2.013;0.352;8.718;8.713
90.34;11.700;12.295;12.286;11.700;163.170;6.037;3.142;2.990;2.013;0.352;8.719;8.713
90.36;11.700;12.295;12.287;11.700;162.947;6.051;3.142;2.990;2.013;0.352;8.719;8.713
90.38;11.700;12.291;12.285;11.700;162.947;6.051;3.142;2.990;2.013;0.352;8.717;8.713
90.40;11.700;12.301;12.291;11.700;162.947;6.051;3.142;2.990;2.011;0.352;8.720;8.713
90.42;11.700;12.300;12.291;11.700;162.947;6.051;3.141;2.989;2.012;0.352;8.719;8.713
90.44;11.700;12.299;12.291;11.700;162.947;6.051;3.141;2.989;2.011;0.352;8.719;8.713
90.46;11.700;12.303;12.293;11.700;162.947;6.051;3.141;2.989;2.011;0.352;8.720;8.713
90.48;11.700;12.297;12.289;11.700;162.947;6.051;3.141;2.989;2.011;0.352;8.717;8.711
90.50;11.700;12.293;12.285;11.700;162.799;6.065;3.141;2.989;2.012;0.352;8.716;8.710
90.52;11.700;12.288;12.281;11.700;162.799;6.065;3.141;2.989;2.013;0.352;8.714;8.709
90.54;11.700;12.292;12.283;11.700;162.799;6.065;3.141;2.989;2.012;0.352;8.715;8.709
90.56;11.700;12.295;12.285;11.700;162.799;6.065;3.141;2.989;2.012;0.352;8.716;8.709
90.58;11.700;12.283;12.278;11.700;162.799;6.065;3.141;2.988;2.013;0.352;8.712;8.709
90.60;11.700;12.287;12.279;11.700;162.799;6.065;3.141;2.989;2.013;0.352;8.714;8.709
90.62;11.700;12.287;12.280;11.700;162.799;6.065;3.141;2.989;2.013;0.352;8.714;8.709
90.64;11.700;12.299;12.287;11.700;162.665;6.078;3.141;2.988;2.011;0.352;8.717;8.709
90.66;11.700;12.294;12.286;11.700;162.665;6.078;3.140;2.988;2.011;0.352;8.715;8.709
90.68;11.700;12.290;12.284;11.700;162.665;6.078;3.140;2.988;2.012;0.352;8.713;8.709
90.70;11.700;12.294;12.286;11.700;162.665;6.078;3.140;2.988;2.011;0.351;8.714;8.709
90.72;11.700;12.294;12.286;11.700;162.665;6.078;3.140;2.988;2.011;0.351;8.714;8.709
90.74;11.700;12.303;12.291;11.700;162.665;6.078;3.140;2.988;2.010;0.351;8.717;8.709
90.76;11.700;12.305;12.293;11.700;162.635;6.092;3.140;2.988;2.010;0.351;8.717;8.709
90.78;11.700;12.296;12.287;11.700;162.635;6.092;3.140;2.988;2.011;0.351;8.715;8.709
90.80;11.700;12.300;12.289;11.700;162.635;6.092;3.140;2.988;2.010;0.351;8.717;8.709
90.82;11.700;12.301;12.289;11.700;162.635;6.092;3.140;2.988;2.010;0.351;8.716;8.709
90.84;11.700;12.302;12.288;11.700;162.635;6.092;3.140;2.988;2.010;0.351;8.717;8.707
90.86;11.700;12.287;12.279;11.700;162.635;6.092;3.140;2.988;2.012;0.351;8.712;8.706
90.88;11.700;12.285;12.277;11.700;162.635;6.092;3.140;2.988;2.012;0.352;8.711;8.705
90.90;11.700;12.278;12.273;11.700;162.623;6.106;3.140;2.987;2.013;0.352;8.708;8.705
90.92;11.700;12.271;12.270;11.700;162.623;6.106;3.140;2.987;2.014;0.352;8.706;8.705
90.94;11.700;12.283;12.276;11.700;162.623;6.106;3.140;2.987;2.012;0.352;8.710;8.705
90.96;11.700;12.273;12.270;11.700;162.623;6.106;3.139;2.987;2.014;0.352;8.707;8.705
90.98;11.700;12.271;12.270;11.700;162.623;6.106;3.139;2.987;2.014;0.352;8.706;8.705
91.00;11.700;12.279;12.274;11.700;162.623;6.106;3.139;2.987;2.013;0.352;8.709;8.705
91.02;11.700;12.274;12.271;11.700;162.623;6.106;3.139;2.987;2.014;0.352;8.707;8.705
91.04;11.700;12.274;12.272;11.700;162.563;6.119;3.139;2.987;2.014;0.352;8.707;8.705
91.06;11.700;12.286;12.278;11.700;162.563;6.119;3.139;2.987;2.012;0.352;8.711;8.705
91.08;11.700;12.301;12.287;11.700;162.563;6.119;3.139;2.987;2.010;0.351;8.715;8.705
91.10;11.700;12.308;12.292;11.700;162.563;6.119;3.139;2.987;2.009;0.351;8.716;8.705
91.12;11.700;12.304;12.290;11.700;162.563;6.119;3.139;2.987;2.009;0.351;8.715;8.705
91.14;11.700;12.303;12.290;11.700;162.563;6.119;3.139;2.987;2.009;0.351;8.715;8.705
91.16;11.700;12.302;12.289;11.700;162.486;6.134;3.139;2.987;2.009;0.351;8.714;8.705
91.18;11.700;12.304;12.290;11.700;162.486;6.134;3.139;2.987;2.009;0.351;8.715;8.705
91.20;11.700;12.298;12.287;11.700;162.486;6.134;3.139;2.987;2.010;0.351;8.713;8.705
91.22;11.700;12.295;12.286;11.700;162.486;6.134;3.139;2.986;2.010;0.351;8.712;8.705
91.24;11.700;12.298;12.288;11.700;162.486;6.134;3.139;2.986;2.010;0.351;8.712;8.705
91.26;11.700;12.290;12.283;11.700;162.486;6.134;3.139;2.986;2.011;0.351;8.710;8.705
91.28;11.700;12.295;12.286;11.700;162.344;6.147;3.138;2.986;2.010;0.351;8.712;8.705
91.30;11.700;12.296;12.285;11.700;162.344;6.147;3.138;2.986;2.010;0.351;8.712;8.704
91.32;11.700;12.293;12.281;11.700;162.344;6.147;3.138;2.987;2.010;0.351;8.711;8.702
91.34;11.700;12.300;12.283;11.700;162.344;6.147;3.138;2.987;2.009;0.351;8.713;8.701
91.36;11.700;12.297;12.280;11.700;162.344;6.147;3.138;2.986;2.010;0.352;8.712;8.700
91.38;11.700;12.292;12.278;11.700;162.344;6.147;3.138;2.986;2.010;0.352;8.710;8.700
91.40;11.700;12.287;12.275;11.700;162.187;6.161;3.138;2.986;2.011;0.352;8.708;8.700
91.42;11.700;12.288;12.276;11.700;162.187;6.161;3.138;2.986;2.011;0.352;8.709;8.700
91.44;11.700;12.290;12.277;11.700;162.187;6.161;3.138;2.986;2.010;0.352;8.709;8.700
91.46;11.700;12.292;12.278;11.700;162.187;6.161;3.138;2.986;2.010;0.352;8.709;8.700
91.48;11.700;12.294;12.280;11.700;162.187;6.161;3.138;2.986;2.010;0.352;8.710;8.700
91.50;11.700;12.296;12.281;11.700;162.187;6.161;3.138;2.986;2.010;0.351;8.711;8.700
91.52;11.700;12.297;12.282;11.700;162.187;6.161;3.138;2.986;2.009;0.351;8.711;8.700
91.54;11.700;12.303;12.286;11.700;162.078;6.175;3.138;2.986;2.008;0.351;8.712;8.700
91.56;11.700;12.298;12.284;11.700;162.078;6.175;3.138;2.985;2.009;0.351;8.710;8.700
91.58;11.700;12.299;12.284;11.700;162.078;6.175;3.138;2.985;2.009;0.351;8.710;8.700
91.60;11.700;12.296;12.282;11.700;162.078;6.175;3.138;2.985;2.009;0.351;8.710;8.700
91.62;11.700;12.296;12.283;11.700;162.078;6.175;3.138;2.985;2.009;0.351;8.709;8.700
91.64;11.700;12.296;12.282;11.700;162.078;6.175;3.138;2.985;2.009;0.351;8.709;8.699
91.66;11.700;12.291;12.278;11.700;162.078;6.175;3.138;2.985;2.010;0.351;8.708;8.698
91.68;11.700;12.293;12.278;11.700;162.078;6.175;3.138;2.985;2.009;0.352;8.708;8.698
91.70;11.700;12.290;12.276;11.700;161.979;6.188;3.138;2.985;2.010;0.352;8.707;8.697
91.72;11.700;12.289;12.276;11.700;161.979;6.188;3.138;2.985;2.010;0.351;8.706;8.697
91.74;11.700;12.280;12.272;11.700;161.979;6.188;3.138;2.985;2.011;0.352;8.703;8.697
91.76;11.700;12.274;12.269;11.700;161.979;6.188;3.138;2.985;2.012;0.352;8.701;8.697
91.78;11.700;12.276;12.269;11.700;161.979;6.188;3.138;2.985;2.011;0.352;8.702;8.697
91.80;11.700;12.287;12.275;11.700;161.979;6.188;3.138;2.985;2.010;0.352;8.706;8.697
91.82;11.700;12.298;12.280;11.700;161.979;6.188;3.138;2.985;2.009;0.352;8.709;8.697
91.84;11.700;12.306;12.284;11.700;161.994;6.202;3.138;2.985;2.008;0.351;8.712;8.696
