[Header]
Recipe;HDI
Name;HDI
Description;- serial setting for Hyundai
Date Time;26.03.2026 07:06:31
Position - Min [mm]/Max [mm]/Step Back [mm];4.0;8.0;3.0
Stabilization [s];40.0
Pressure - Init [Bar]/Dev [Bar];4.0;0.005
SDM Current - Hold [mA]/Pull [mA];3000;12000
SDM PullIn Time [us];1400
SDM [rpm];900
SDM Opening Time [ms];10
SDM Click Time [ms];6000
Power Supply - Voltage [V]/Current [A];24.0;2.0
Aeff - Target [mm2]/Offset [mm2]/Min [mm2]/Max [mm2]/Offset Max [mm2];11.700;0.000;11.466;11.934;0.800
Aeff from Meas [active];1
Error - Status/Code/Source;0;0;

[Results]
Pressure Atm [bar];1.0108
Temperature [C];23.9249
Temperature Gas [C];23.9699
Aeff Pre-Adj1 [mm2];12.2489
Aeff Pre-Adj2 [mm2];12.0890
Aeff Pre-Adj Diff [mm2];0.1599
Aeff Calc Final [mm2];11.7833
Aeff Meas Final [mm2];11.7426

[Measurement]
Time;Aeff Target;Aeff Calc Actual;Aeff Meas Actual;Aeff Target Step;Force;Position;Pressure S1;Pressure S2;Pressure S3;Pressure S4;Flow Calc;Flow Meas
[s];[mm2];[mm2];[mm2];[mm2];[N];[mm];[Bar];[Bar];[Bar];[Bar];[g/s];[g/s]
78.34;11.700;12.284;12.254;11.700;163.418;5.565;3.150;2.998;2.021;0.351;8.734;8.713
78.36;11.700;12.281;12.252;11.700;163.418;5.565;3.150;2.998;2.021;0.351;8.734;8.713
78.38;11.700;12.278;12.250;11.700;163.418;5.565;3.150;2.998;2.021;0.351;8.733;8.713
78.40;11.700;12.269;12.246;11.700;163.418;5.565;3.150;2.998;2.023;0.352;8.730;8.713
78.42;11.700;12.268;12.245;11.700;163.418;5.565;3.150;2.998;2.023;0.352;8.729;8.713
78.44;11.700;12.268;12.245;11.700;163.272;5.578;3.150;2.998;2.023;0.352;8.729;8.713
78.46;11.700;12.266;12.244;11.700;163.272;5.578;3.150;2.998;2.023;0.352;8.729;8.713
78.48;11.700;12.272;12.247;11.700;163.272;5.578;3.150;2.998;2.022;0.352;8.730;8.713
78.50;11.700;12.266;12.244;11.700;163.272;5.578;3.150;2.998;2.023;0.352;8.728;8.713
78.52;11.700;12.274;12.249;11.700;163.272;5.578;3.151;2.998;2.022;0.352;8.731;8.713
78.54;11.700;12.279;12.252;11.700;163.272;5.578;3.151;2.998;2.021;0.352;8.732;8.713
78.56;11.700;12.277;12.251;11.700;163.272;5.578;3.150;2.998;2.021;0.351;8.731;8.713
78.58;11.700;12.287;12.256;11.700;163.272;5.578;3.150;2.998;2.020;0.351;8.735;8.713
78.60;11.700;12.280;12.253;11.700;163.116;5.592;3.150;2.998;2.021;0.351;8.732;8.713
78.62;11.700;12.280;12.253;11.700;163.116;5.592;3.150;2.998;2.021;0.351;8.732;8.713
78.64;11.700;12.287;12.257;11.700;163.116;5.592;3.150;2.998;2.020;0.351;8.734;8.713
78.66;11.700;12.284;12.256;11.700;163.116;5.592;3.150;2.998;2.020;0.351;8.733;8.713
78.68;11.700;12.289;12.258;11.700;163.116;5.592;3.150;2.998;2.020;0.351;8.735;8.713
78.70;11.700;12.292;12.259;11.700;163.116;5.592;3.150;2.998;2.019;0.351;8.736;8.713
78.72;11.700;12.287;12.256;11.700;163.116;5.592;3.151;2.998;2.020;0.351;8.735;8.713
78.74;11.700;12.282;12.253;11.700;162.856;5.605;3.151;2.998;2.021;0.351;8.734;8.713
78.76;11.700;12.279;12.251;11.700;162.856;5.605;3.151;2.999;2.021;0.352;8.733;8.713
78.78;11.700;12.277;12.249;11.700;162.856;5.605;3.150;2.999;2.022;0.352;8.733;8.713
78.80;11.700;12.279;12.250;11.700;162.856;5.605;3.150;2.999;2.022;0.352;8.734;8.713
78.82;11.700;12.284;12.253;11.700;162.856;5.605;3.150;2.999;2.021;0.352;8.735;8.713
78.84;11.700;12.285;12.253;11.700;162.856;5.605;3.150;2.999;2.021;0.352;8.736;8.713
78.86;11.700;12.285;12.253;11.700;162.856;5.605;3.151;2.999;2.021;0.352;8.736;8.713
78.88;11.700;12.287;12.254;11.700;162.856;5.605;3.151;2.999;2.021;0.351;8.736;8.713
78.90;11.700;12.281;12.250;11.700;162.622;5.619;3.151;2.999;2.021;0.351;8.735;8.713
78.92;11.700;12.271;12.244;11.700;162.622;5.619;3.151;2.999;2.023;0.351;8.732;8.713
78.94;11.700;12.269;12.244;11.700;162.622;5.619;3.151;2.999;2.023;0.352;8.731;8.713
78.96;11.700;12.272;12.245;11.700;162.622;5.619;3.150;2.999;2.023;0.352;8.733;8.713
78.98;11.700;12.276;12.247;11.700;162.622;5.619;3.150;2.999;2.022;0.352;8.734;8.713
79.00;11.700;12.285;12.252;11.700;162.622;5.619;3.150;2.999;2.021;0.352;8.736;8.713
79.02;11.700;12.286;12.253;11.700;162.622;5.619;3.150;2.999;2.021;0.351;8.736;8.713
79.04;11.700;12.280;12.251;11.700;162.600;5.632;3.150;2.999;2.021;0.351;8.734;8.713
79.06;11.700;12.282;12.252;11.700;162.600;5.632;3.150;2.999;2.021;0.351;8.734;8.713
79.08;11.700;12.287;12.256;11.700;162.600;5.632;3.150;2.998;2.020;0.351;8.735;8.713
79.10;11.700;12.290;12.258;11.700;162.600;5.632;3.150;2.998;2.020;0.351;8.736;8.713
79.12;11.700;12.286;12.255;11.700;162.600;5.632;3.150;2.998;2.020;0.351;8.734;8.713
79.14;11.700;12.279;12.252;11.700;162.600;5.632;3.150;2.998;2.021;0.351;8.733;8.713
79.16;11.700;12.274;12.249;11.700;162.600;5.632;3.151;2.998;2.022;0.351;8.731;8.713
79.18;11.700;12.272;12.248;11.700;162.600;5.632;3.151;2.998;2.022;0.351;8.730;8.713
79.20;11.700;12.279;12.252;11.700;162.595;5.644;3.151;2.998;2.021;0.351;8.732;8.713
79.22;11.700;12.280;12.253;11.700;162.595;5.644;3.151;2.998;2.021;0.351;8.732;8.713
79.24;11.700;12.283;12.254;11.700;162.595;5.644;3.151;2.998;2.021;0.351;8.733;8.713
79.26;11.700;12.284;12.254;11.700;162.595;5.644;3.151;2.998;2.021;0.351;8.734;8.713
79.28;11.700;12.284;12.255;11.700;162.595;5.644;3.151;2.998;2.020;0.351;8.734;8.713
79.30;11.700;12.284;12.255;11.700;162.595;5.644;3.151;2.998;2.020;0.351;8.734;8.713
79.32;11.700;12.284;12.256;11.700;162.595;5.644;3.151;2.998;2.020;0.352;8.733;8.713
79.34;11.700;12.286;12.257;11.700;162.800;5.658;3.151;2.998;2.020;0.352;8.734;8.713
79.36;11.700;12.284;12.256;11.700;162.800;5.658;3.151;2.998;2.020;0.352;8.733;8.713
79.38;11.700;12.287;12.257;11.700;162.800;5.658;3.151;2.998;2.020;0.351;8.734;8.713
79.40;11.700;12.288;12.257;11.700;162.800;5.658;3.151;2.998;2.020;0.351;8.735;8.713
79.42;11.700;12.285;12.256;11.700;162.800;5.658;3.151;2.998;2.020;0.351;8.734;8.713
79.44;11.700;12.285;12.255;11.700;162.800;5.658;3.151;2.998;2.020;0.351;8.734;8.713
79.46;11.700;12.276;12.250;11.700;162.800;5.658;3.151;2.998;2.021;0.351;8.731;8.713
79.48;11.700;12.271;12.247;11.700;162.800;5.658;3.151;2.998;2.022;0.352;8.730;8.713
79.50;11.700;12.250;12.234;11.700;162.993;5.670;3.151;2.999;2.026;0.352;8.724;8.713
79.52;11.700;12.264;12.241;11.700;162.993;5.670;3.151;2.999;2.024;0.352;8.729;8.713
79.54;11.700;12.266;12.242;11.700;162.993;5.670;3.151;2.999;2.023;0.352;8.730;8.713
79.56;11.700;12.281;12.251;11.700;162.993;5.670;3.151;2.999;2.021;0.352;8.734;8.713
79.58;11.700;12.288;12.255;11.700;162.993;5.670;3.151;2.999;2.020;0.351;8.736;8.713
79.60;11.700;12.284;12.253;11.700;162.993;5.670;3.151;2.999;2.021;0.351;8.735;8.713
79.62;11.700;12.289;12.256;11.700;163.020;5.684;3.151;2.999;2.020;0.351;8.736;8.713
79.64;11.700;12.287;12.255;11.700;163.020;5.684;3.151;2.999;2.020;0.351;8.736;8.713
79.66;11.700;12.284;12.253;11.700;163.020;5.684;3.151;2.999;2.021;0.351;8.735;8.713
79.68;11.700;12.281;12.251;11.700;163.020;5.684;3.151;2.999;2.021;0.351;8.734;8.713
79.70;11.700;12.279;12.250;11.700;163.020;5.684;3.151;2.999;2.022;0.351;8.734;8.713
79.72;11.700;12.281;12.251;11.700;163.020;5.684;3.151;2.999;2.021;0.352;8.734;8.713
79.74;11.700;12.279;12.250;11.700;163.020;5.684;3.151;2.999;2.022;0.352;8.733;8.713
79.76;11.700;12.278;12.250;11.700;163.020;5.684;3.151;2.999;2.022;0.352;8.733;8.713
79.78;11.700;12.278;12.250;11.700;163.042;5.697;3.151;2.999;2.022;0.352;8.733;8.713
79.80;11.700;12.270;12.245;11.700;163.042;5.697;3.151;2.999;2.023;0.352;8.730;8.713
79.82;11.700;12.276;12.248;11.700;163.042;5.697;3.151;2.999;2.022;0.352;8.733;8.713
79.84;11.700;12.275;12.247;11.700;163.042;5.697;3.151;2.999;2.022;0.352;8.732;8.713
79.86;11.700;12.272;12.245;11.700;163.042;5.697;3.151;2.999;2.023;0.352;8.732;8.713
79.88;11.700;12.280;12.249;11.700;163.042;5.697;3.151;2.999;2.022;0.351;8.734;8.713
79.90;11.700;12.271;12.244;11.700;163.042;5.697;3.151;2.999;2.023;0.351;8.732;8.713
79.92;11.700;12.265;12.241;11.700;162.911;5.710;3.151;2.999;2.024;0.351;8.730;8.713
79.94;11.700;12.263;12.240;11.700;162.911;5.710;3.151;2.999;2.024;0.352;8.729;8.713
79.96;11.700;12.265;12.242;11.700;162.911;5.710;3.151;2.999;2.024;0.352;8.730;8.713
79.98;11.700;12.273;12.246;11.700;162.911;5.710;3.151;2.999;2.023;0.352;8.732;8.713
80.00;11.700;12.283;12.252;11.700;162.911;5.710;3.151;2.999;2.021;0.351;8.735;8.713
80.02;11.700;12.288;12.254;11.700;162.911;5.710;3.151;2.999;2.021;0.351;8.737;8.713
80.04;11.700;12.282;12.250;11.700;162.911;5.710;3.151;2.999;2.021;0.351;8.735;8.713
80.06;11.700;12.279;12.249;11.700;162.779;5.724;3.151;2.999;2.022;0.351;8.734;8.713
80.08;11.700;12.277;12.248;11.700;162.779;5.724;3.151;2.999;2.022;0.351;8.734;8.713
80.10;11.700;12.274;12.246;11.700;162.779;5.724;3.151;2.999;2.023;0.351;8.733;8.713
80.12;11.700;12.276;12.246;11.700;162.779;5.724;3.151;2.999;2.023;0.351;8.734;8.713
80.14;11.700;12.272;12.244;11.700;162.779;5.724;3.151;2.999;2.023;0.352;8.733;8.713
80.16;11.700;12.270;12.243;11.700;162.779;5.724;3.151;2.999;2.023;0.352;8.732;8.713
80.18;11.700;12.274;12.245;11.700;162.779;5.724;3.151;2.999;2.023;0.352;8.733;8.713
80.20;11.700;12.267;12.242;11.700;162.640;5.737;3.151;2.999;2.023;0.352;8.730;8.713
80.22;11.700;12.273;12.246;11.700;162.640;5.737;3.151;2.999;2.023;0.352;8.732;8.713
80.24;11.700;12.276;12.248;11.700;162.640;5.737;3.151;2.999;2.022;0.352;8.733;8.713
80.26;11.700;12.276;12.248;11.700;162.640;5.737;3.151;2.999;2.022;0.352;8.733;8.713
80.28;11.700;12.280;12.250;11.700;162.640;5.737;3.151;2.999;2.022;0.352;8.734;8.713
80.30;11.700;12.279;12.249;11.700;162.640;5.737;3.151;2.999;2.022;0.352;8.734;8.713
80.32;11.700;12.275;12.248;11.700;162.640;5.737;3.151;2.999;2.022;0.351;8.732;8.713
80.34;11.700;12.275;12.248;11.700;162.501;5.751;3.151;2.999;2.022;0.351;8.732;8.713
80.36;11.700;12.276;12.249;11.700;162.501;5.751;3.151;2.998;2.022;0.351;8.732;8.713
80.38;11.700;12.283;12.253;11.700;162.501;5.751;3.151;2.999;2.021;0.351;8.735;8.713
80.40;11.700;12.286;12.254;11.700;162.501;5.751;3.151;2.999;2.021;0.351;8.736;8.713
80.42;11.700;12.290;12.255;11.700;162.501;5.751;3.151;2.999;2.020;0.351;8.737;8.713
80.44;11.700;12.289;12.254;11.700;162.501;5.751;3.151;2.999;2.021;0.352;8.738;8.713
80.46;11.700;12.285;12.252;11.700;162.400;5.764;3.151;2.999;2.021;0.351;8.737;8.713
80.48;11.700;12.283;12.250;11.700;162.400;5.764;3.151;2.999;2.022;0.352;8.736;8.713
80.50;11.700;12.278;12.248;11.700;162.400;5.764;3.151;2.999;2.022;0.352;8.734;8.713
80.52;11.700;12.275;12.247;11.700;162.400;5.764;3.151;2.999;2.022;0.352;8.733;8.713
80.54;11.700;12.274;12.247;11.700;162.400;5.764;3.151;2.999;2.022;0.352;8.732;8.713
80.56;11.700;12.273;12.247;11.700;162.400;5.764;3.151;2.999;2.022;0.352;8.731;8.713
80.58;11.700;12.279;12.251;11.700;162.400;5.764;3.151;2.999;2.021;0.352;8.733;8.713
80.60;11.700;12.282;12.253;11.700;162.300;5.777;3.151;2.998;2.021;0.352;8.734;8.713
80.62;11.700;12.277;12.250;11.700;162.300;5.777;3.151;2.998;2.022;0.351;8.732;8.713
80.64;11.700;12.276;12.249;11.700;162.300;5.777;3.151;2.998;2.022;0.352;8.732;8.713
80.66;11.700;12.274;12.249;11.700;162.300;5.777;3.151;2.998;2.022;0.352;8.731;8.713
80.68;11.700;12.278;12.250;11.700;162.300;5.777;3.151;2.998;2.021;0.352;8.733;8.713
80.70;11.700;12.280;12.252;11.700;162.300;5.777;3.151;2.998;2.021;0.352;8.733;8.713
80.72;11.700;12.281;12.252;11.700;162.300;5.777;3.151;2.999;2.021;0.352;8.734;8.713
80.74;11.700;12.282;12.252;11.700;162.254;5.790;3.151;2.999;2.021;0.352;8.735;8.713
80.76;11.700;12.276;12.249;11.700;162.254;5.790;3.151;2.999;2.022;0.352;8.733;8.713
80.78;11.700;12.275;12.248;11.700;162.254;5.790;3.151;2.999;2.022;0.352;8.732;8.713
80.80;11.700;12.265;12.242;11.700;162.254;5.790;3.151;2.999;2.024;0.352;8.729;8.713
80.82;11.700;12.260;12.240;11.700;162.254;5.790;3.151;2.999;2.024;0.352;8.728;8.713
80.84;11.700;12.260;12.239;11.700;162.254;5.790;3.151;2.999;2.024;0.352;8.728;8.713
80.86;11.700;12.267;12.243;11.700;162.254;5.790;3.151;2.999;2.023;0.352;8.730;8.713
80.88;11.700;12.266;12.242;11.700;162.207;5.803;3.151;2.999;2.024;0.352;8.730;8.713
80.90;11.700;12.274;12.246;11.700;162.207;5.803;3.151;2.999;2.023;0.352;8.732;8.713
80.92;11.700;12.269;12.244;11.700;162.207;5.803;3.151;2.999;2.023;0.352;8.731;8.713
80.94;11.700;12.272;12.246;11.700;162.207;5.803;3.151;2.999;2.023;0.352;8.731;8.713
80.96;11.700;12.276;12.248;11.700;162.207;5.803;3.151;2.999;2.022;0.352;8.733;8.713
80.98;11.700;12.278;12.250;11.700;162.207;5.803;3.151;2.999;2.022;0.352;8.733;8.713
81.00;11.700;12.283;12.252;11.700;162.207;5.803;3.151;2.999;2.021;0.352;8.734;8.713
81.02;11.700;12.284;12.253;11.700;162.127;5.816;3.151;2.999;2.021;0.352;8.735;8.713
81.04;11.700;12.278;12.251;11.700;162.127;5.816;3.151;2.998;2.021;0.351;8.733;8.713
81.06;11.700;12.273;12.248;11.700;162.127;5.816;3.151;2.998;2.022;0.352;8.731;8.713
81.08;11.700;12.275;12.249;11.700;162.127;5.816;3.151;2.999;2.022;0.352;8.732;8.713
81.10;11.700;12.264;12.242;11.700;162.127;5.816;3.152;2.999;2.024;0.352;8.728;8.713
81.12;11.700;12.263;12.242;11.700;162.127;5.816;3.152;2.999;2.024;0.352;8.728;8.713
81.14;11.700;12.264;12.242;11.700;162.127;5.816;3.152;2.999;2.024;0.352;8.729;8.713
81.16;11.700;12.265;12.243;11.700;162.127;5.816;3.151;2.999;2.023;0.352;8.729;8.713
81.18;11.700;12.276;12.249;11.700;162.045;5.830;3.151;2.999;2.022;0.351;8.732;8.713
81.20;11.700;12.277;12.249;11.700;162.045;5.830;3.151;2.999;2.022;0.351;8.733;8.713
81.22;11.700;12.278;12.250;11.700;162.045;5.830;3.151;2.999;2.022;0.351;8.733;8.713
81.24;11.700;12.275;12.248;11.700;162.045;5.830;3.151;2.999;2.022;0.352;8.732;8.713
81.26;11.700;12.276;12.248;11.700;161.976;5.842;3.151;2.999;2.022;0.352;8.733;8.713
81.28;11.700;12.264;12.242;11.700;161.976;5.842;3.151;2.999;2.024;0.352;8.729;8.713
81.30;11.700;12.257;12.237;11.700;161.976;5.842;3.152;2.999;2.025;0.352;8.727;8.713
81.32;11.700;12.264;12.242;11.700;161.976;5.842;3.152;2.999;2.024;0.352;8.729;8.713
81.34;11.700;12.265;12.242;11.700;161.976;5.842;3.152;2.999;2.024;0.352;8.729;8.713
81.36;11.700;12.278;12.249;11.700;161.976;5.842;3.152;2.999;2.022;0.352;8.733;8.713
81.38;11.700;12.284;12.253;11.700;161.976;5.842;3.152;2.999;2.021;0.351;8.735;8.713
81.40;11.700;12.282;12.252;11.700;161.976;5.842;3.152;2.999;2.021;0.351;8.734;8.713
81.42;11.700;12.281;12.251;11.700;161.906;5.856;3.152;2.999;2.021;0.351;8.734;8.713
81.44;11.700;12.279;12.250;11.700;161.906;5.856;3.152;2.999;2.022;0.351;8.734;8.713
81.46;11.700;12.277;12.248;11.700;161.906;5.856;3.152;2.999;2.022;0.351;8.733;8.713
81.48;11.700;12.272;12.246;11.700;161.906;5.856;3.152;2.999;2.023;0.351;8.731;8.713
81.50;11.700;12.273;12.246;11.700;161.906;5.856;3.152;2.999;2.022;0.351;8.732;8.713
81.52;11.700;12.268;12.244;11.700;161.906;5.856;3.151;2.999;2.023;0.351;8.730;8.713
81.54;11.700;12.270;12.245;11.700;161.906;5.856;3.151;2.999;2.023;0.352;8.730;8.713
81.56;11.700;12.281;12.252;11.700;161.918;5.869;3.151;2.999;2.021;0.352;8.734;8.713
81.58;11.700;12.283;12.252;11.700;161.918;5.869;3.151;2.999;2.021;0.352;8.735;8.713
81.60;11.700;12.272;12.246;11.700;161.918;5.869;3.151;2.999;2.023;0.352;8.731;8.713
81.62;11.700;12.269;12.244;11.700;161.918;5.869;3.151;2.999;2.023;0.352;8.731;8.713
81.64;11.700;12.269;12.244;11.700;161.918;5.869;3.152;2.999;2.023;0.352;8.731;8.713
81.66;11.700;12.266;12.242;11.700;161.918;5.869;3.152;2.999;2.023;0.353;8.730;8.713
81.68;11.700;12.270;12.244;11.700;161.937;5.882;3.151;2.999;2.023;0.353;8.732;8.713
81.70;11.700;12.276;12.247;11.700;161.937;5.882;3.151;2.999;2.022;0.353;8.734;8.713
81.72;11.700;12.271;12.243;11.700;161.937;5.882;3.151;2.999;2.023;0.353;8.733;8.713
81.74;11.700;12.274;12.244;11.700;161.937;5.882;3.152;3.000;2.023;0.352;8.734;8.713
81.76;11.700;12.283;12.249;11.700;161.937;5.882;3.152;3.000;2.022;0.352;8.737;8.713
81.78;11.700;12.279;12.246;11.700;161.937;5.882;3.152;3.000;2.022;0.352;8.736;8.713
81.80;11.700;12.284;12.248;11.700;161.937;5.882;3.152;3.000;2.022;0.352;8.738;8.713
81.82;11.700;12.286;12.250;11.700;161.937;5.882;3.152;3.000;2.022;0.352;8.739;8.713
81.84;11.700;12.281;12.246;11.700;162.043;5.896;3.152;3.000;2.022;0.352;8.737;8.713
81.86;11.700;12.279;12.246;11.700;162.043;5.896;3.152;3.000;2.023;0.353;8.737;8.713
81.88;11.700;12.279;12.245;11.700;162.043;5.896;3.152;3.000;2.023;0.353;8.736;8.713
81.90;11.700;12.276;12.243;11.700;162.043;5.896;3.152;3.000;2.023;0.353;8.736;8.713
81.92;11.700;12.275;12.243;11.700;162.043;5.896;3.152;3.000;2.023;0.353;8.736;8.713
81.94;11.700;12.277;12.245;11.700;162.043;5.896;3.152;3.000;2.023;0.353;8.736;8.713
81.96;11.700;12.277;12.245;11.700;162.161;5.909;3.152;3.000;2.023;0.353;8.736;8.713
81.98;11.700;12.278;12.246;11.700;162.161;5.909;3.152;3.000;2.022;0.352;8.735;8.713
82.00;11.700;12.282;12.249;11.700;162.161;5.909;3.152;2.999;2.022;0.352;8.736;8.713
82.02;11.700;12.282;12.250;11.700;162.161;5.909;3.152;2.999;2.022;0.352;8.735;8.713
82.04;11.700;12.281;12.250;11.700;162.161;5.909;3.152;2.999;2.022;0.352;8.735;8.713
82.06;11.700;12.277;12.247;11.700;162.161;5.909;3.152;2.999;2.022;0.352;8.734;8.713
82.08;11.700;12.279;12.248;11.700;162.161;5.909;3.152;2.999;2.022;0.352;8.735;8.713
82.10;11.700;12.274;12.245;11.700;162.092;5.923;3.152;2.999;2.023;0.352;8.734;8.713
82.12;11.700;12.274;12.245;11.700;162.092;5.923;3.152;2.999;2.023;0.352;8.734;8.713
82.14;11.700;12.275;12.245;11.700;162.092;5.923;3.152;2.999;2.023;0.352;8.734;8.713
82.16;11.700;12.265;12.240;11.700;162.092;5.923;3.152;2.999;2.024;0.353;8.731;8.713
82.18;11.700;12.267;12.241;11.700;162.092;5.923;3.152;3.000;2.024;0.353;8.732;8.713
82.20;11.700;12.265;12.239;11.700;162.092;5.923;3.152;3.000;2.024;0.352;8.731;8.713
82.22;11.700;12.269;12.241;11.700;162.092;5.923;3.152;3.000;2.024;0.352;8.733;8.713
82.24;11.700;12.269;12.241;11.700;161.990;5.936;3.152;3.000;2.024;0.352;8.733;8.713
82.26;11.700;12.263;12.238;11.700;161.990;5.936;3.152;3.000;2.025;0.353;8.731;8.713
82.28;11.700;12.264;12.238;11.700;161.990;5.936;3.152;3.000;2.025;0.353;8.732;8.713
82.30;11.700;12.268;12.240;11.700;161.990;5.936;3.152;3.000;2.024;0.353;8.733;8.713
82.32;11.700;12.275;12.243;11.700;161.990;5.936;3.152;3.000;2.023;0.353;8.736;8.713
82.34;11.700;12.279;12.245;11.700;161.990;5.936;3.152;3.000;2.023;0.352;8.737;8.713
82.36;11.700;12.269;12.240;11.700;162.032;5.950;3.152;3.000;2.024;0.353;8.734;8.713
82.38;11.700;12.274;12.243;11.700;162.032;5.950;3.152;3.000;2.023;0.352;8.735;8.713
82.40;11.700;12.267;12.240;11.700;162.032;5.950;3.152;3.000;2.024;0.353;8.732;8.713
82.42;11.700;12.269;12.240;11.700;162.032;5.950;3.152;3.000;2.024;0.353;8.733;8.713
82.44;11.700;12.272;12.242;11.700;162.032;5.950;3.152;3.000;2.023;0.352;8.734;8.713
82.46;11.700;12.270;12.241;11.700;162.032;5.950;3.152;3.000;2.024;0.352;8.733;8.713
82.48;11.700;12.271;12.242;11.700;162.032;5.950;3.152;3.000;2.024;0.352;8.734;8.713
82.50;11.700;12.262;12.237;11.700;162.032;5.950;3.152;3.000;2.025;0.353;8.730;8.713
82.52;11.700;12.267;12.240;11.700;162.097;5.963;3.152;3.000;2.024;0.353;8.732;8.713
82.54;11.700;12.268;12.241;11.700;162.097;5.963;3.152;3.000;2.024;0.353;8.732;8.713
82.56;11.700;12.280;12.248;11.700;162.097;5.963;3.152;3.000;2.022;0.352;8.736;8.713
82.58;11.700;12.272;12.244;11.700;162.097;5.963;3.152;3.000;2.023;0.353;8.733;8.713
82.60;11.700;12.270;12.243;11.700;162.097;5.963;3.152;2.999;2.023;0.353;8.732;8.713
82.62;11.700;12.270;12.243;11.700;162.097;5.963;3.152;2.999;2.023;0.353;8.732;8.713
82.64;11.700;12.267;12.241;11.700;162.097;5.963;3.152;2.999;2.024;0.353;8.731;8.713
82.66;11.700;12.273;12.245;11.700;162.242;5.977;3.152;2.999;2.023;0.352;8.733;8.713
82.68;11.700;12.271;12.243;11.700;162.242;5.977;3.152;2.999;2.023;0.352;8.732;8.713
82.70;11.700;12.264;12.240;11.700;162.242;5.977;3.152;2.999;2.024;0.352;8.730;8.713
82.72;11.700;12.263;12.239;11.700;162.242;5.977;3.152;2.999;2.024;0.352;8.730;8.713
82.74;11.700;12.257;12.236;11.700;162.242;5.977;3.152;2.999;2.025;0.353;8.728;8.713
82.76;11.700;12.260;12.237;11.700;162.242;5.977;3.152;2.999;2.025;0.352;8.729;8.713
82.78;11.700;12.267;12.242;11.700;162.242;5.977;3.152;2.999;2.024;0.352;8.731;8.713
82.80;11.700;12.274;12.245;11.700;162.242;5.977;3.152;2.999;2.023;0.352;8.733;8.713
82.82;11.700;12.281;12.249;11.700;162.403;5.990;3.152;3.000;2.022;0.352;8.736;8.713
82.84;11.700;12.282;12.249;11.700;162.403;5.990;3.152;3.000;2.022;0.352;8.736;8.713
82.86;11.700;12.277;12.247;11.700;162.403;5.990;3.152;3.000;2.022;0.353;8.735;8.713
82.88;11.700;12.273;12.245;11.700;162.403;5.990;3.153;2.999;2.023;0.353;8.733;8.713
82.90;11.700;12.273;12.245;11.700;162.403;5.990;3.152;2.999;2.023;0.352;8.733;8.713
82.92;11.700;12.267;12.242;11.700;162.403;5.990;3.152;2.999;2.024;0.353;8.731;8.713
82.94;11.700;12.261;12.238;11.700;162.400;6.004;3.152;2.999;2.024;0.353;8.729;8.713
82.96;11.700;12.259;12.237;11.700;162.400;6.004;3.152;2.999;2.025;0.353;8.729;8.713
82.98;11.700;12.260;12.237;11.700;162.400;6.004;3.152;2.999;2.025;0.353;8.729;8.713
83.00;11.700;12.258;12.236;11.700;162.400;6.004;3.152;2.999;2.025;0.353;8.728;8.713
83.02;11.700;12.263;12.239;11.700;162.400;6.004;3.152;2.999;2.024;0.353;8.730;8.713
83.04;11.700;12.265;12.240;11.700;162.400;6.004;3.152;2.999;2.024;0.353;8.731;8.713
83.06;11.700;12.266;12.239;11.700;162.400;6.004;3.152;3.000;2.024;0.353;8.732;8.713
83.08;11.700;12.269;12.240;11.700;162.400;6.004;3.152;3.000;2.024;0.353;8.733;8.713
83.10;11.700;12.267;12.240;11.700;162.372;6.018;3.152;3.000;2.024;0.353;8.732;8.713
83.12;11.700;12.265;12.239;11.700;162.372;6.018;3.152;3.000;2.024;0.353;8.732;8.713
83.14;11.700;12.265;12.239;11.700;162.372;6.018;3.153;3.000;2.024;0.353;8.732;8.713
83.16;11.700;12.266;12.239;11.700;162.372;6.018;3.153;3.000;2.024;0.353;8.732;8.713
83.18;11.700;12.264;12.238;11.700;162.372;6.018;3.153;3.000;2.025;0.353;8.731;8.713
83.20;11.700;12.265;12.238;11.700;162.372;6.018;3.153;3.000;2.024;0.354;8.732;8.713
83.22;11.700;12.263;12.237;11.700;162.351;6.031;3.153;3.000;2.025;0.354;8.731;8.713
83.24;11.700;12.266;12.239;11.700;162.351;6.031;3.153;3.000;2.024;0.354;8.732;8.713
83.26;11.700;12.273;12.243;11.700;162.351;6.031;3.153;3.000;2.023;0.354;8.734;8.713
83.28;11.700;12.274;12.244;11.700;162.351;6.031;3.153;3.000;2.023;0.354;8.734;8.713
83.30;11.700;12.274;12.244;11.700;162.351;6.031;3.153;3.000;2.023;0.353;8.734;8.713
83.32;11.700;12.269;12.241;11.700;162.351;6.031;3.153;3.000;2.024;0.353;8.733;8.713
83.34;11.700;12.269;12.241;11.700;162.351;6.031;3.153;3.000;2.024;0.353;8.733;8.713
83.36;11.700;12.268;12.241;11.700;162.351;6.031;3.153;3.000;2.024;0.353;8.733;8.713
83.38;11.700;12.270;12.242;11.700;162.351;6.031;3.153;3.000;2.024;0.353;8.733;8.713
83.40;11.700;12.272;12.243;11.700;162.325;6.044;3.153;3.000;2.023;0.353;8.733;8.713
83.42;11.700;12.272;12.243;11.700;162.325;6.044;3.153;3.000;2.023;0.353;8.734;8.713
83.44;11.700;12.267;12.240;11.700;162.325;6.044;3.153;3.000;2.024;0.353;8.732;8.713
