[Header]
Recipe;HDI
Name;HDI
Description;- serial setting for Hyundai
Date Time;26.03.2026 07:14:34
Position - Min [mm]/Max [mm]/Step Back [mm];4.0;8.0;3.0
Stabilization [s];40.0
Pressure - Init [Bar]/Dev [Bar];4.0;0.005
SDM Current - Hold [mA]/Pull [mA];3000;12000
SDM PullIn Time [us];1400
SDM [rpm];900
SDM Opening Time [ms];10
SDM Click Time [ms];6000
Power Supply - Voltage [V]/Current [A];24.0;2.0
Aeff - Target [mm2]/Offset [mm2]/Min [mm2]/Max [mm2]/Offset Max [mm2];11.700;0.000;11.466;11.934;0.800
Aeff from Meas [active];1
Error - Status/Code/Source;0;0;

[Results]
Pressure Atm [bar];1.0109
Temperature [C];24.2255
Temperature Gas [C];23.9762
Aeff Pre-Adj1 [mm2];12.1857
Aeff Pre-Adj2 [mm2];12.0638
Aeff Pre-Adj Diff [mm2];0.1220
Aeff Calc Final [mm2];11.7820
Aeff Meas Final [mm2];11.7374

[Measurement]
Time;Aeff Target;Aeff Calc Actual;Aeff Meas Actual;Aeff Target Step;Force;Position;Pressure S1;Pressure S2;Pressure S3;Pressure S4;Flow Calc;Flow Meas
25.90;11.700;16.475;16.284;13.569;2378.054;4.788;3.165;2.994;1.421;0.388;9.370;9.262
25.92;11.700;16.467;16.278;13.569;2378.054;4.788;3.165;2.994;1.422;0.388;9.369;9.262
25.94;11.700;16.475;16.285;13.569;2378.054;4.788;3.165;2.994;1.421;0.388;9.370;9.262
25.96;11.700;16.467;16.278;13.569;2556.240;4.820;3.165;2.994;1.422;0.388;9.369;9.262
25.98;11.700;16.462;16.274;13.569;2556.240;4.820;3.165;2.994;1.423;0.388;9.369;9.262
26.00;11.700;16.457;16.270;13.569;2556.240;4.820;3.165;2.994;1.423;0.388;9.368;9.262
26.02;11.700;16.447;16.262;13.569;2556.240;4.820;3.165;2.994;1.424;0.388;9.367;9.262
26.04;11.700;16.469;16.280;13.569;2556.240;4.820;3.165;2.994;1.422;0.387;9.370;9.262
26.06;11.700;16.473;16.283;13.569;2556.240;4.820;3.165;2.994;1.421;0.388;9.370;9.262
26.08;11.700;16.474;16.284;13.569;2556.240;4.820;3.165;2.994;1.421;0.388;9.370;9.262
26.10;11.700;16.474;16.283;13.569;2556.240;4.820;3.165;2.995;1.422;0.388;9.371;9.262
26.12;11.700;16.468;16.278;13.569;2556.240;4.820;3.165;2.995;1.422;0.388;9.370;9.262
26.14;11.700;16.462;16.273;13.569;2647.613;4.851;3.165;2.995;1.423;0.388;9.369;9.262
26.16;11.700;16.466;16.277;13.569;2647.613;4.851;3.165;2.995;1.422;0.388;9.370;9.262
26.18;11.700;16.464;16.276;13.569;2647.613;4.851;3.165;2.994;1.422;0.388;9.369;9.262
26.20;11.700;16.451;16.265;13.569;2647.613;4.851;3.165;2.994;1.424;0.388;9.367;9.262
26.22;11.700;16.448;16.264;13.569;2647.613;4.851;3.165;2.994;1.424;0.388;9.367;9.262
26.24;11.700;16.446;16.261;13.569;2647.613;4.851;3.165;2.994;1.424;0.388;9.367;9.262
26.26;11.700;16.452;16.266;13.569;2647.613;4.851;3.165;2.994;1.424;0.388;9.368;9.262
26.28;11.700;16.460;16.272;13.569;2703.760;4.882;3.165;2.995;1.423;0.389;9.369;9.262
26.30;11.700;16.464;16.274;13.569;2703.760;4.882;3.165;2.995;1.423;0.389;9.370;9.262
26.32;11.700;16.460;16.271;13.569;2703.760;4.882;3.165;2.995;1.423;0.389;9.370;9.262
26.34;11.700;16.457;16.269;13.569;2703.760;4.882;3.165;2.995;1.424;0.389;9.370;9.263
26.36;11.700;16.455;16.269;13.569;2703.760;4.882;3.165;2.995;1.424;0.388;9.370;9.264
26.38;11.700;16.454;16.269;13.569;2703.760;4.882;3.165;2.995;1.424;0.388;9.371;9.265
26.40;11.700;16.450;16.266;13.569;2703.760;4.882;3.165;2.996;1.425;0.388;9.370;9.266
26.42;11.700;16.442;16.260;13.569;2703.760;4.882;3.165;2.995;1.425;0.388;9.369;9.266
26.44;11.700;16.452;16.269;13.569;2706.606;4.910;3.165;2.995;1.424;0.388;9.369;9.265
26.46;11.700;16.452;16.268;13.569;2706.606;4.910;3.165;2.995;1.424;0.388;9.369;9.264
26.48;11.700;16.458;16.271;13.569;2706.606;4.910;3.165;2.995;1.424;0.389;9.370;9.264
26.50;11.700;16.452;16.267;13.569;2706.606;4.910;3.165;2.995;1.425;0.389;9.370;9.265
26.52;11.700;16.442;16.260;13.569;2706.606;4.910;3.165;2.996;1.426;0.389;9.370;9.266
26.54;11.700;16.436;16.255;13.569;2706.606;4.910;3.165;2.996;1.426;0.389;9.369;9.266
26.56;11.700;16.435;16.255;13.569;2706.606;4.910;3.165;2.995;1.426;0.389;9.369;9.266
26.58;11.700;16.433;16.254;13.569;2714.807;4.938;3.165;2.995;1.426;0.388;9.368;9.266
26.60;11.700;16.450;16.268;13.569;2714.807;4.938;3.165;2.995;1.425;0.388;9.370;9.266
26.62;11.700;16.450;16.269;13.569;2714.807;4.938;3.165;2.995;1.424;0.388;9.369;9.266
26.64;11.700;16.437;16.258;13.569;2714.807;4.938;3.165;2.995;1.426;0.389;9.367;9.266
26.66;11.700;16.432;16.255;13.569;2714.807;4.938;3.165;2.995;1.426;0.389;9.367;9.266
26.68;11.700;16.425;16.249;13.569;2714.807;4.938;3.165;2.995;1.427;0.389;9.366;9.266
26.70;11.700;16.428;16.252;13.569;2714.807;4.938;3.165;2.995;1.427;0.389;9.366;9.266
26.72;11.700;16.442;16.265;13.569;2727.738;4.966;3.165;2.994;1.425;0.388;9.367;9.266
26.74;11.700;16.436;16.260;13.569;2727.738;4.966;3.165;2.994;1.426;0.388;9.366;9.266
26.76;11.700;16.432;16.257;13.569;2727.738;4.966;3.165;2.994;1.426;0.388;9.366;9.266
26.78;11.700;16.450;16.270;13.569;2727.738;4.966;3.165;2.995;1.424;0.387;9.368;9.266
26.80;11.700;16.438;16.260;13.569;2727.738;4.966;3.165;2.995;1.425;0.388;9.367;9.266
26.82;11.700;16.437;16.259;13.569;2727.738;4.966;3.165;2.995;1.426;0.388;9.367;9.266
26.84;11.700;16.439;16.261;13.569;2727.738;4.966;3.165;2.995;1.425;0.388;9.367;9.266
26.86;11.700;16.418;16.243;13.569;2740.064;4.992;3.165;2.995;1.428;0.389;9.365;9.266
26.88;11.700;16.418;16.243;13.569;2740.064;4.992;3.165;2.995;1.428;0.389;9.365;9.266
26.90;11.700;16.423;16.247;13.569;2740.064;4.992;3.165;2.995;1.427;0.389;9.366;9.266
26.92;11.700;16.429;16.252;13.569;2740.064;4.992;3.165;2.995;1.427;0.389;9.367;9.266
26.94;11.700;16.439;16.260;13.569;2740.064;4.992;3.165;2.995;1.426;0.389;9.368;9.266
26.96;11.700;16.426;16.250;13.569;2740.064;4.992;3.165;2.995;1.427;0.389;9.366;9.266
26.98;11.700;16.435;16.256;13.569;2740.064;4.992;3.165;2.995;1.426;0.388;9.368;9.266
27.00;11.700;16.432;16.254;13.569;2752.302;5.020;3.165;2.995;1.426;0.388;9.367;9.266
27.02;11.700;16.426;16.248;13.569;2752.302;5.020;3.165;2.995;1.427;0.389;9.367;9.266
27.04;11.700;16.441;16.259;13.569;2752.302;5.020;3.165;2.995;1.426;0.389;9.369;9.266
27.06;11.700;16.436;16.255;13.569;2752.302;5.020;3.165;2.995;1.426;0.389;9.369;9.266
27.08;11.700;16.438;16.257;13.569;2752.302;5.020;3.165;2.995;1.426;0.388;9.369;9.266
27.10;11.700;16.448;16.265;13.569;2752.302;5.020;3.165;2.995;1.425;0.388;9.370;9.266
27.12;11.700;16.438;16.258;13.569;2752.302;5.020;3.165;2.995;1.426;0.388;9.368;9.266
27.14;11.700;16.442;16.262;13.569;2761.036;5.046;3.165;2.995;1.425;0.388;9.369;9.266
27.16;11.700;16.430;16.252;13.569;2761.036;5.046;3.165;2.995;1.427;0.388;9.367;9.266
27.18;11.700;16.424;16.247;13.569;2761.036;5.046;3.165;2.995;1.427;0.388;9.367;9.266
27.20;11.700;16.434;16.255;13.569;2761.036;5.046;3.165;2.995;1.426;0.388;9.368;9.266
27.22;11.700;16.410;16.236;13.569;2761.036;5.046;3.165;2.995;1.429;0.388;9.365;9.266
27.24;11.700;16.419;16.243;13.569;2761.036;5.046;3.165;2.995;1.428;0.388;9.366;9.266
27.26;11.700;16.419;16.243;13.569;2766.962;5.074;3.165;2.995;1.428;0.388;9.366;9.266
27.28;11.700;16.395;16.224;13.569;2766.962;5.074;3.165;2.995;1.430;0.388;9.363;9.266
27.30;11.700;16.395;16.224;13.569;2766.962;5.074;3.165;2.995;1.430;0.388;9.363;9.266
27.32;11.700;16.387;16.218;13.569;2766.962;5.074;3.165;2.995;1.431;0.388;9.362;9.266
27.34;11.700;16.387;16.219;13.569;2766.962;5.074;3.165;2.995;1.431;0.388;9.362;9.266
27.36;11.700;16.402;16.231;13.569;2766.962;5.074;3.165;2.995;1.430;0.389;9.363;9.266
27.38;11.700;16.416;16.243;13.569;2766.962;5.074;3.165;2.995;1.428;0.388;9.365;9.266
27.40;11.700;16.433;16.256;13.569;2770.698;5.100;3.165;2.995;1.426;0.387;9.366;9.266
27.42;11.700;16.436;16.259;13.569;2770.698;5.100;3.165;2.994;1.426;0.388;9.367;9.266
27.44;11.700;16.436;16.259;13.569;2770.698;5.100;3.165;2.994;1.426;0.388;9.367;9.266
27.46;11.700;16.424;16.248;13.569;2770.698;5.100;3.165;2.995;1.427;0.388;9.366;9.266
27.48;11.700;16.406;16.234;13.569;2770.698;5.100;3.165;2.995;1.429;0.388;9.364;9.266
27.50;11.700;16.399;16.228;13.569;2770.698;5.100;3.165;2.995;1.430;0.388;9.363;9.266
27.52;11.700;16.396;16.226;13.569;2772.573;5.127;3.165;2.995;1.430;0.388;9.363;9.266
27.54;11.700;16.408;16.235;13.569;2772.573;5.127;3.165;2.995;1.429;0.388;9.364;9.266
27.56;11.700;16.408;16.234;13.569;2772.573;5.127;3.165;2.995;1.429;0.388;9.365;9.266
27.58;11.700;16.406;16.234;13.569;2772.573;5.127;3.165;2.995;1.429;0.388;9.364;9.266
27.60;11.700;16.404;16.232;13.569;2772.573;5.127;3.165;2.995;1.429;0.389;9.364;9.266
27.62;11.700;16.403;16.231;13.569;2772.573;5.127;3.165;2.995;1.429;0.389;9.364;9.266
27.64;11.700;16.402;16.231;13.569;2772.573;5.127;3.165;2.995;1.429;0.388;9.364;9.266
27.66;11.700;16.396;16.226;13.569;2777.812;5.154;3.165;2.995;1.430;0.388;9.363;9.266
27.68;11.700;16.401;16.230;13.569;2777.812;5.154;3.165;2.995;1.430;0.388;9.364;9.266
27.70;11.700;16.401;16.230;13.569;2777.812;5.154;3.165;2.995;1.430;0.388;9.363;9.266
27.72;11.700;16.395;16.226;13.569;2777.812;5.154;3.165;2.994;1.430;0.389;9.362;9.266
27.74;11.700;16.398;16.229;13.569;2777.812;5.154;3.165;2.994;1.430;0.388;9.363;9.266
27.76;11.700;16.389;16.221;13.569;2777.812;5.154;3.165;2.994;1.431;0.388;9.362;9.266
27.78;11.700;16.389;16.220;13.569;2777.812;5.154;3.165;2.995;1.431;0.388;9.362;9.266
27.80;11.700;16.393;16.223;13.569;2787.186;5.181;3.165;2.995;1.430;0.388;9.363;9.266
27.82;11.700;16.401;16.230;13.569;2787.186;5.181;3.165;2.995;1.430;0.388;9.364;9.266
27.84;11.700;16.405;16.232;13.569;2787.186;5.181;3.165;2.995;1.429;0.388;9.365;9.266
27.86;11.700;16.392;16.222;13.569;2787.186;5.181;3.165;2.995;1.431;0.388;9.363;9.266
27.88;11.700;16.394;16.223;13.569;2787.186;5.181;3.165;2.995;1.431;0.388;9.364;9.266
27.90;11.700;16.387;16.217;13.569;2787.186;5.181;3.165;2.995;1.431;0.388;9.363;9.266
27.92;11.700;16.384;16.215;13.569;2787.186;5.181;3.165;2.995;1.432;0.388;9.362;9.266
27.94;11.700;16.376;16.209;13.569;2787.186;5.181;3.165;2.995;1.432;0.388;9.361;9.266
27.96;11.700;16.363;16.199;13.569;2798.741;5.206;3.165;2.995;1.434;0.388;9.360;9.266
27.98;11.700;16.376;16.210;13.569;2798.741;5.206;3.165;2.994;1.432;0.388;9.361;9.266
28.00;11.700;16.372;16.206;13.569;2798.741;5.206;3.165;2.994;1.433;0.387;9.360;9.266
28.02;11.700;16.379;16.212;13.569;2798.741;5.206;3.165;2.995;1.432;0.388;9.361;9.266
28.04;11.700;16.388;16.219;13.569;2798.741;5.206;3.165;2.995;1.431;0.388;9.362;9.266
28.06;11.700;16.361;16.197;13.569;2798.741;5.206;3.165;2.995;1.434;0.388;9.360;9.266
28.08;11.700;16.356;16.192;13.569;2798.741;5.206;3.165;2.995;1.435;0.389;9.360;9.266
28.10;11.700;16.360;16.195;13.569;2814.230;5.233;3.165;2.995;1.434;0.388;9.360;9.266
28.12;11.700;16.359;16.193;13.569;2814.230;5.233;3.165;2.995;1.435;0.389;9.360;9.266
28.14;11.700;16.386;16.215;13.569;2814.230;5.233;3.165;2.995;1.432;0.389;9.364;9.266
28.16;11.700;16.388;16.216;13.569;2814.230;5.233;3.165;2.996;1.431;0.388;9.365;9.266
28.18;11.700;16.391;16.217;13.569;2814.230;5.233;3.165;2.996;1.431;0.388;9.365;9.266
28.20;11.700;16.394;16.219;13.569;2814.230;5.233;3.165;2.996;1.431;0.388;9.366;9.266
28.22;11.700;16.373;16.202;13.569;2814.230;5.233;3.165;2.996;1.433;0.388;9.364;9.266
28.24;11.700;16.369;16.199;13.569;2814.230;5.233;3.165;2.996;1.434;0.388;9.363;9.266
28.26;11.700;16.381;16.210;13.569;2826.312;5.259;3.165;2.995;1.432;0.388;9.364;9.266
28.28;11.700;16.365;16.198;13.569;2826.312;5.259;3.165;2.995;1.434;0.388;9.362;9.266
28.30;11.700;16.371;16.203;13.569;2826.312;5.259;3.165;2.995;1.433;0.388;9.362;9.266
28.32;11.700;16.381;16.211;13.569;2826.312;5.259;3.165;2.995;1.432;0.388;9.363;9.266
28.34;11.700;16.343;16.180;13.569;2826.312;5.259;3.165;2.995;1.436;0.388;9.359;9.266
28.36;11.700;16.338;16.175;13.569;2826.312;5.259;3.165;2.995;1.437;0.388;9.359;9.266
28.38;11.700;16.329;16.169;13.569;2834.322;5.285;3.165;2.995;1.438;0.389;9.358;9.266
28.40;11.700;16.349;16.185;13.569;2834.322;5.285;3.165;2.995;1.436;0.389;9.360;9.266
28.42;11.700;16.355;16.190;13.569;2834.322;5.285;3.165;2.995;1.435;0.388;9.360;9.266
28.44;11.700;16.368;16.201;13.569;2834.322;5.285;3.165;2.995;1.433;0.388;9.362;9.266
28.46;11.700;16.354;16.189;13.569;2834.322;5.285;3.165;2.995;1.435;0.388;9.360;9.266
28.48;11.700;16.350;16.186;13.569;2834.322;5.285;3.165;2.995;1.436;0.388;9.360;9.266
28.50;11.700;16.340;16.178;13.569;2834.322;5.285;3.165;2.995;1.437;0.388;9.358;9.266
28.52;11.700;16.342;16.180;13.569;2840.558;5.311;3.165;2.995;1.436;0.388;9.359;9.266
28.54;11.700;16.358;16.192;13.569;2840.558;5.311;3.165;2.995;1.435;0.388;9.361;9.266
28.56;11.700;16.369;16.200;13.569;2840.558;5.311;3.165;2.995;1.434;0.388;9.362;9.266
28.58;11.700;16.368;16.199;13.569;2840.558;5.311;3.166;2.995;1.434;0.388;9.362;9.266
28.60;11.700;16.366;16.198;13.569;2840.558;5.311;3.165;2.995;1.434;0.388;9.362;9.266
28.62;11.700;16.361;16.195;13.569;2840.558;5.311;3.165;2.995;1.434;0.388;9.361;9.266
28.64;11.700;16.341;16.179;13.569;2840.558;5.311;3.165;2.995;1.436;0.388;9.359;9.266
28.66;11.700;16.337;16.176;13.569;2844.639;5.338;3.165;2.995;1.437;0.388;9.358;9.266
28.68;11.700;16.330;16.170;13.569;2844.639;5.338;3.165;2.995;1.438;0.388;9.357;9.266
28.70;11.700;16.335;16.175;13.569;2844.639;5.338;3.165;2.995;1.437;0.388;9.358;9.266
28.72;11.700;16.343;16.181;13.569;2844.639;5.338;3.165;2.995;1.436;0.388;9.359;9.266
28.74;11.700;16.347;16.183;13.569;2844.639;5.338;3.165;2.995;1.436;0.388;9.360;9.266
28.76;11.700;16.347;16.182;13.569;2844.639;5.338;3.165;2.995;1.436;0.388;9.360;9.266
28.78;11.700;16.341;16.178;13.569;2850.537;5.365;3.165;2.995;1.437;0.389;9.359;9.266
28.80;11.700;16.338;16.176;13.569;2850.537;5.365;3.165;2.995;1.437;0.388;9.359;9.266
28.82;11.700;16.354;16.189;13.569;2850.537;5.365;3.165;2.995;1.435;0.388;9.360;9.266
28.84;11.700;16.350;16.187;13.569;2850.537;5.365;3.165;2.995;1.435;0.388;9.359;9.266
28.86;11.700;16.339;16.179;13.569;2850.537;5.365;3.165;2.995;1.436;0.388;9.358;9.266
28.88;11.700;16.338;16.179;13.569;2850.537;5.365;3.165;2.995;1.436;0.388;9.357;9.266
28.90;11.700;16.324;16.167;13.569;2850.537;5.365;3.165;2.994;1.438;0.388;9.356;9.266
28.92;11.700;16.311;16.156;13.569;2850.537;5.365;3.165;2.994;1.439;0.387;9.354;9.266
28.94;11.700;16.321;16.166;13.569;2860.192;5.392;3.165;2.994;1.438;0.387;9.355;9.266
28.96;11.700;16.314;16.160;13.569;2860.192;5.392;3.165;2.994;1.439;0.387;9.354;9.266
28.98;11.700;16.316;16.161;13.569;2860.192;5.392;3.165;2.994;1.439;0.388;9.354;9.266
29.00;11.700;16.328;16.172;13.569;2860.192;5.392;3.165;2.994;1.437;0.388;9.355;9.266
29.02;11.700;16.306;16.155;13.569;2860.192;5.392;3.165;2.994;1.440;0.388;9.353;9.266
29.04;11.700;16.310;16.157;13.569;2860.192;5.392;3.165;2.994;1.439;0.388;9.354;9.266
29.06;11.700;16.313;16.159;13.569;2860.192;5.392;3.165;2.994;1.439;0.388;9.354;9.266
29.08;11.700;16.302;16.150;13.569;2860.192;5.392;3.165;2.994;1.440;0.388;9.353;9.266
29.10;11.700;16.316;16.161;13.569;2870.948;5.419;3.165;2.994;1.439;0.389;9.355;9.266
29.12;11.700;16.320;16.164;13.569;2870.948;5.419;3.165;2.994;1.439;0.388;9.355;9.266
29.14;11.700;16.313;16.158;13.569;2870.948;5.419;3.165;2.994;1.439;0.389;9.354;9.266
29.16;11.700;16.334;16.175;13.569;2870.948;5.419;3.165;2.995;1.437;0.388;9.357;9.266
29.18;11.700;16.330;16.172;13.569;2870.948;5.419;3.165;2.995;1.438;0.389;9.357;9.266
29.20;11.700;16.323;16.166;13.569;2870.948;5.419;3.165;2.995;1.438;0.389;9.356;9.266
29.22;11.700;16.326;16.167;13.569;2870.948;5.419;3.165;2.995;1.438;0.389;9.357;9.266
29.24;11.700;16.322;16.164;13.569;2883.688;5.446;3.165;2.995;1.438;0.388;9.356;9.266
29.26;11.700;16.323;16.165;13.569;2883.688;5.446;3.165;2.995;1.438;0.389;9.356;9.266
29.28;11.700;16.311;16.156;13.569;2883.688;5.446;3.165;2.995;1.440;0.389;9.354;9.266
29.30;11.700;16.294;16.143;13.569;2883.688;5.446;3.165;2.994;1.441;0.388;9.352;9.266
29.32;11.700;16.304;16.151;13.569;2883.688;5.446;3.165;2.994;1.440;0.388;9.353;9.266
29.34;11.700;16.303;16.151;13.569;2883.688;5.446;3.165;2.994;1.440;0.388;9.353;9.266
29.36;11.700;16.286;16.137;13.569;2883.688;5.446;3.165;2.994;1.442;0.388;9.352;9.266
29.38;11.700;16.292;16.141;13.569;2883.688;5.446;3.165;2.995;1.442;0.388;9.353;9.266
29.40;11.700;16.289;16.138;13.569;2895.486;5.473;3.165;2.995;1.442;0.389;9.353;9.266
29.42;11.700;16.300;16.146;13.569;2895.486;5.473;3.164;2.995;1.441;0.388;9.354;9.266
29.44;11.700;16.322;16.163;13.569;2895.486;5.473;3.164;2.995;1.439;0.388;9.357;9.266
29.46;11.700;16.318;16.160;13.569;2895.486;5.473;3.164;2.995;1.439;0.388;9.356;9.266
29.48;11.700;16.305;16.149;13.569;2895.486;5.473;3.164;2.995;1.441;0.389;9.355;9.266
29.50;11.700;16.289;16.135;13.569;2895.486;5.473;3.164;2.995;1.443;0.389;9.354;9.266
29.52;11.700;16.279;16.127;13.569;2895.486;5.473;3.165;2.995;1.444;0.389;9.353;9.266
29.54;11.700;16.275;16.124;13.569;2904.727;5.499;3.165;2.995;1.444;0.388;9.353;9.266
29.56;11.700;16.276;16.124;13.569;2904.727;5.499;3.165;2.996;1.444;0.388;9.353;9.266
29.58;11.700;16.268;16.117;13.569;2904.727;5.499;3.165;2.995;1.445;0.389;9.352;9.266
29.60;11.700;16.270;16.120;13.569;2904.727;5.499;3.165;2.995;1.445;0.389;9.352;9.266
29.62;11.700;16.276;16.125;13.569;2904.727;5.499;3.164;2.995;1.444;0.389;9.353;9.266
29.64;11.700;16.282;16.129;13.569;2904.727;5.499;3.165;2.995;1.443;0.389;9.353;9.266
29.66;11.700;16.291;16.137;13.569;2904.727;5.499;3.165;2.995;1.442;0.389;9.355;9.266
29.68;11.700;16.285;16.131;13.569;2904.727;5.499;3.165;2.996;1.443;0.388;9.354;9.266
29.70;11.700;16.270;16.120;13.569;2912.642;5.526;3.165;2.995;1.445;0.388;9.352;9.266
29.72;11.700;16.255;16.107;13.569;2912.642;5.526;3.164;2.995;1.446;0.388;9.351;9.266
29.74;11.700;16.240;16.095;13.569;2912.642;5.526;3.164;2.995;1.448;0.388;9.349;9.266
29.76;11.700;16.241;16.097;13.569;2912.642;5.526;3.165;2.995;1.448;0.388;9.349;9.266
29.78;11.700;16.243;16.100;13.569;2912.642;5.526;3.165;2.995;1.447;0.388;9.349;9.266
29.80;11.700;16.260;16.112;13.569;2912.642;5.526;3.165;2.995;1.446;0.388;9.351;9.266
29.82;11.700;16.263;16.115;13.569;2912.642;5.526;3.165;2.995;1.445;0.388;9.351;9.266
29.84;11.700;16.269;16.119;13.569;2917.539;5.553;3.165;2.996;1.445;0.388;9.353;9.266
29.86;11.700;16.289;16.134;13.569;2917.539;5.553;3.165;2.996;1.443;0.388;9.355;9.266
29.88;11.700;16.274;16.122;13.569;2917.539;5.553;3.165;2.996;1.444;0.389;9.353;9.266
29.90;11.700;16.257;16.108;13.569;2917.539;5.553;3.165;2.996;1.446;0.389;9.351;9.266
29.92;11.700;16.275;16.123;13.569;2917.539;5.553;3.165;2.996;1.444;0.389;9.353;9.266
29.94;11.700;16.256;16.107;13.569;2917.539;5.553;3.165;2.996;1.446;0.389;9.351;9.266
29.96;11.700;16.264;16.114;13.569;2917.539;5.553;3.165;2.996;1.445;0.389;9.352;9.266
29.98;11.700;16.273;16.122;13.569;2917.539;5.553;3.165;2.996;1.444;0.388;9.353;9.266
30.00;11.700;16.236;16.092;13.569;2923.450;5.579;3.165;2.995;1.448;0.388;9.349;9.266
30.02;11.700;16.236;16.092;13.569;2923.450;5.579;3.165;2.995;1.448;0.389;9.348;9.266
30.04;11.700;16.231;16.089;13.569;2923.450;5.579;3.165;2.995;1.449;0.388;9.348;9.266
30.06;11.700;16.242;16.098;13.569;2923.450;5.579;3.165;2.995;1.448;0.388;9.349;9.266
30.08;11.700;16.262;16.115;13.569;2923.450;5.579;3.165;2.995;1.445;0.388;9.351;9.266
30.10;11.700;16.246;16.102;13.569;2923.450;5.579;3.165;2.995;1.447;0.388;9.349;9.266
30.12;11.700;16.236;16.095;13.569;2923.450;5.579;3.165;2.995;1.448;0.388;9.347;9.266
30.14;11.700;16.211;16.075;13.569;2923.450;5.579;3.165;2.995;1.451;0.388;9.344;9.266
30.16;11.700;16.191;16.059;13.569;2930.822;5.607;3.165;2.994;1.453;0.388;9.342;9.266
30.18;11.700;16.203;16.070;13.569;2930.822;5.607;3.165;2.994;1.451;0.388;9.343;9.266
30.20;11.700;16.201;16.067;13.569;2930.822;5.607;3.165;2.995;1.452;0.388;9.343;9.266
30.22;11.700;16.213;16.076;13.569;2930.822;5.607;3.165;2.995;1.451;0.388;9.344;9.266
30.24;11.700;16.226;16.088;13.569;2930.822;5.607;3.165;2.995;1.449;0.389;9.346;9.266
30.26;11.700;16.234;16.094;13.569;2930.822;5.607;3.165;2.995;1.448;0.389;9.346;9.266
30.28;11.700;16.248;16.106;13.569;2930.822;5.607;3.165;2.995;1.447;0.389;9.348;9.266
30.30;11.700;16.247;16.105;13.569;2930.822;5.607;3.165;2.995;1.447;0.389;9.348;9.266
30.32;11.700;16.236;16.096;13.569;2939.323;5.635;3.165;2.995;1.448;0.389;9.347;9.266
30.34;11.700;16.229;16.089;13.569;2939.323;5.635;3.165;2.995;1.449;0.388;9.346;9.266
30.36;11.700;16.220;16.082;13.569;2939.323;5.635;3.165;2.995;1.450;0.388;9.345;9.266
30.38;11.700;16.210;16.074;13.569;2939.323;5.635;3.165;2.995;1.451;0.388;9.344;9.266
30.40;11.700;16.213;16.076;13.569;2939.323;5.635;3.165;2.995;1.451;0.388;9.344;9.266
30.42;11.700;16.204;16.068;13.569;2939.323;5.635;3.165;2.995;1.452;0.388;9.344;9.266
30.44;11.700;16.200;16.064;13.569;2939.323;5.635;3.165;2.995;1.452;0.389;9.344;9.266
30.46;11.700;16.209;16.072;13.569;2948.943;5.662;3.165;2.995;1.451;0.389;9.345;9.266
30.48;11.700;16.213;16.074;13.569;2948.943;5.662;3.165;2.995;1.451;0.389;9.346;9.266
30.50;11.700;16.203;16.067;13.569;2948.943;5.662;3.165;2.995;1.452;0.389;9.345;9.266
30.52;11.700;16.224;16.084;13.569;2948.943;5.662;3.165;2.995;1.450;0.389;9.346;9.266
30.54;11.700;16.215;16.077;13.569;2948.943;5.662;3.165;2.995;1.451;0.389;9.346;9.266
30.56;11.700;16.204;16.067;13.569;2948.943;5.662;3.165;2.995;1.452;0.388;9.345;9.266
30.58;11.700;16.190;16.057;13.569;2958.476;5.689;3.165;2.995;1.453;0.388;9.343;9.266
30.60;11.700;16.191;16.058;13.569;2958.476;5.689;3.165;2.995;1.453;0.388;9.343;9.266
30.62;11.700;16.185;16.054;13.569;2958.476;5.689;3.165;2.995;1.454;0.389;9.342;9.266
30.64;11.700;16.194;16.061;13.569;2958.476;5.689;3.165;2.995;1.453;0.389;9.343;9.266
30.66;11.700;16.201;16.066;13.569;2958.476;5.689;3.165;2.995;1.452;0.389;9.343;9.266
30.68;11.700;16.185;16.054;13.569;2958.476;5.689;3.165;2.995;1.454;0.389;9.341;9.266
30.70;11.700;16.196;16.063;13.569;2967.650;5.716;3.165;2.995;1.453;0.389;9.343;9.266
30.72;11.700;16.187;16.055;13.569;2967.650;5.716;3.165;2.995;1.454;0.389;9.342;9.266
30.74;11.700;16.187;16.056;13.569;2967.650;5.716;3.165;2.995;1.454;0.389;9.342;9.266
30.76;11.700;16.211;16.075;13.569;2967.650;5.716;3.165;2.995;1.451;0.389;9.344;9.266
30.78;11.700;16.219;16.081;13.569;2967.650;5.716;3.165;2.995;1.450;0.389;9.345;9.266
30.80;11.700;16.235;16.094;13.569;2967.650;5.716;3.165;2.995;1.448;0.388;9.347;9.266
30.82;11.700;16.225;16.086;13.569;2967.650;5.716;3.165;2.995;1.449;0.389;9.346;9.266
30.84;11.700;16.217;16.080;13.569;2976.294;5.742;3.165;2.995;1.450;0.388;9.345;9.266
30.86;11.700;16.212;16.076;13.569;2976.294;5.742;3.165;2.995;1.451;0.388;9.345;9.266
30.88;11.700;16.209;16.073;13.569;2976.294;5.742;3.165;2.995;1.451;0.389;9.344;9.266
30.90;11.700;16.208;16.071;13.569;2976.294;5.742;3.165;2.995;1.451;0.388;9.345;9.266
30.92;11.700;16.205;16.068;13.569;2976.294;5.742;3.165;2.995;1.452;0.388;9.345;9.266
30.94;11.700;16.191;16.056;13.569;2976.294;5.742;3.165;2.995;1.453;0.388;9.344;9.266
